order_id,promised_date,delivered_date,delivery_status
665,2023-10-16,2023-10-18,Delayed
666,2024-04-30,2024-05-01,Delayed
667,2022-09-12,2022-09-13,Delayed
668,2023-11-09,2023-11-10,Delayed
669,2024-11-09,2024-11-11,Delayed
670,2025-03-31,2025-04-01,Delayed
671,2024-05-07,2024-05-08,Delayed
672,2023-08-26,2023-08-26,On-Time
673,2025-05-11,2025-05-12,Delayed
674,2025-09-21,2025-09-22,Delayed
675,2023-12-20,2023-12-21,Delayed
676,2022-01-07,2022-01-09,Delayed
677,2022-12-07,2022-12-08,Delayed
678,2024-12-02,2024-12-03,Delayed
679,2023-01-11,2023-01-12,Delayed
680,2024-04-20,2024-04-20,On-Time
681,2022-09-29,2022-09-29,On-Time
682,2022-03-21,2022-03-21,On-Time
683,2023-06-29,2023-06-29,On-Time
684,2023-01-13,2023-01-15,Delayed
685,2022-12-12,2022-12-12,On-Time
686,2023-05-28,2023-05-29,Delayed
687,2022-06-30,2022-07-02,Delayed
688,2022-06-26,2022-06-27,Delayed
689,2023-01-03,2023-01-04,Delayed
690,2025-09-29,2025-09-29,On-Time
691,2024-12-07,2024-12-08,Delayed
692,2024-01-08,2024-01-10,Delayed
693,2022-07-05,2022-07-05,On-Time
694,2023-11-23,2023-11-25,Delayed
695,2025-04-21,2025-04-22,Delayed
696,2024-08-04,2024-08-05,Delayed
697,2023-10-06,2023-10-08,Delayed
698,2025-07-25,2025-07-27,Delayed
699,2023-07-23,2023-07-24,Delayed
700,2023-07-22,2023-07-23,Delayed
701,2025-12-17,2025-12-17,On-Time
702,2023-12-28,2023-12-29,Delayed
703,2023-11-19,2023-11-19,On-Time
704,2023-12-14,2023-12-14,On-Time
705,2022-11-09,2022-11-11,Delayed
706,2025-04-22,2025-04-23,Delayed
707,2023-05-08,2023-05-08,On-Time
708,2023-12-23,2023-12-25,Delayed
709,2024-12-30,2024-12-31,Delayed
710,2025-11-30,2025-11-30,On-Time
711,2025-12-29,2025-12-30,Delayed
712,2024-02-19,2024-02-20,Delayed
713,2024-09-24,2024-09-24,On-Time
714,2024-11-18,2024-11-18,On-Time
715,2023-07-25,2023-07-25,On-Time
716,2024-12-14,2024-12-14,On-Time
717,2025-10-07,2025-10-08,Delayed
718,2022-03-05,2022-03-06,Delayed
719,2025-10-11,2025-10-13,Delayed
720,2022-08-15,2022-08-16,Delayed
721,2024-11-06,2024-11-06,On-Time
722,2023-12-23,2023-12-23,On-Time
723,2022-12-06,2022-12-07,Delayed
724,2023-07-10,2023-07-12,Delayed
725,2022-12-23,2022-12-24,Delayed
726,2024-05-12,2024-05-12,On-Time
727,2023-12-15,2023-12-15,On-Time
728,2022-10-09,2022-10-10,Delayed
729,2024-01-24,2024-01-26,Delayed
730,2024-06-28,2024-06-29,Delayed
731,2025-08-23,2025-08-24,Delayed
732,2025-10-03,2025-10-03,On-Time
733,2024-12-15,2024-12-16,Delayed
734,2023-12-01,2023-12-03,Delayed
735,2022-08-28,2022-08-30,Delayed
736,2024-12-20,2024-12-20,On-Time
737,2024-02-11,2024-02-12,Delayed
738,2022-12-16,2022-12-17,Delayed
739,2025-11-17,2025-11-18,Delayed
740,2022-10-31,2022-11-01,Delayed
741,2025-10-12,2025-10-13,Delayed
742,2023-03-11,2023-03-11,On-Time
743,2025-03-01,2025-03-02,Delayed
744,2022-07-15,2022-07-17,Delayed
745,2022-04-14,2022-04-15,Delayed
746,2024-03-19,2024-03-20,Delayed
747,2023-05-25,2023-05-27,Delayed
748,2022-07-15,2022-07-17,Delayed
749,2023-11-11,2023-11-12,Delayed
750,2025-03-21,2025-03-22,Delayed
751,2025-07-26,2025-07-28,Delayed
752,2023-09-06,2023-09-08,Delayed
753,2022-08-30,2022-08-30,On-Time
754,2025-07-08,2025-07-09,Delayed
755,2025-06-15,2025-06-16,Delayed
756,2023-11-13,2023-11-14,Delayed
757,2024-10-05,2024-10-07,Delayed
758,2023-06-24,2023-06-26,Delayed
759,2024-08-30,2024-08-30,On-Time
760,2025-08-18,2025-08-18,On-Time
761,2023-07-12,2023-07-14,Delayed
762,2024-06-15,2024-06-15,On-Time
763,2022-08-29,2022-08-29,On-Time
764,2022-10-19,2022-10-21,Delayed
765,2025-07-11,2025-07-12,Delayed
766,2025-07-10,2025-07-10,On-Time
767,2022-11-11,2022-11-12,Delayed
768,2025-02-15,2025-02-16,Delayed
769,2024-09-20,2024-09-22,Delayed
770,2023-10-12,2023-10-14,Delayed
771,2025-10-25,2025-10-27,Delayed
772,2023-03-27,2023-03-28,Delayed
773,2025-11-29,2025-11-30,Delayed
774,2022-12-15,2022-12-16,Delayed
775,2022-12-19,2022-12-19,On-Time
776,2022-05-15,2022-05-16,Delayed
777,2024-06-25,2024-06-27,Delayed
778,2023-10-29,2023-10-29,On-Time
779,2023-11-06,2023-11-07,Delayed
780,2024-04-29,2024-04-29,On-Time
781,2022-10-06,2022-10-08,Delayed
782,2024-01-14,2024-01-15,Delayed
783,2023-01-22,2023-01-23,Delayed
784,2025-11-09,2025-11-10,Delayed
785,2024-10-25,2024-10-25,On-Time
786,2026-01-03,2026-01-03,On-Time
787,2024-10-13,2024-10-13,On-Time
788,2024-09-15,2024-09-16,Delayed
789,2024-10-13,2024-10-14,Delayed
790,2023-01-01,2023-01-02,Delayed
791,2023-12-08,2023-12-10,Delayed
792,2022-09-25,2022-09-26,Delayed
793,2024-11-07,2024-11-07,On-Time
794,2024-12-14,2024-12-14,On-Time
795,2022-10-28,2022-10-29,Delayed
796,2023-01-01,2023-01-01,On-Time
797,2022-04-25,2022-04-26,Delayed
798,2023-10-06,2023-10-08,Delayed
799,2023-10-07,2023-10-07,On-Time
800,2024-01-12,2024-01-12,On-Time
801,2024-04-22,2024-04-22,On-Time
802,2023-10-11,2023-10-11,On-Time
803,2023-05-15,2023-05-15,On-Time
804,2023-11-20,2023-11-20,On-Time
805,2025-10-12,2025-10-12,On-Time
806,2022-10-31,2022-10-31,On-Time
807,2024-02-08,2024-02-08,On-Time
808,2022-12-02,2022-12-03,Delayed
809,2025-11-11,2025-11-12,Delayed
810,2024-04-03,2024-04-04,Delayed
811,2025-11-27,2025-11-27,On-Time
812,2023-09-08,2023-09-10,Delayed
813,2023-11-25,2023-11-27,Delayed
814,2023-10-25,2023-10-26,Delayed
815,2024-11-19,2024-11-19,On-Time
816,2022-12-15,2022-12-16,Delayed
817,2024-04-13,2024-04-14,Delayed
818,2025-08-25,2025-08-26,Delayed
819,2025-05-25,2025-05-25,On-Time
820,2022-12-08,2022-12-08,On-Time
821,2022-12-24,2022-12-25,Delayed
822,2022-01-04,2022-01-05,Delayed
823,2022-10-08,2022-10-08,On-Time
824,2024-11-01,2024-11-01,On-Time
825,2025-09-23,2025-09-24,Delayed
826,2025-12-08,2025-12-09,Delayed
827,2025-03-31,2025-04-01,Delayed
828,2025-05-09,2025-05-09,On-Time
829,2022-12-25,2022-12-25,On-Time
830,2024-10-24,2024-10-24,On-Time
831,2024-12-03,2024-12-03,On-Time
832,2024-12-30,2024-12-31,Delayed
833,2025-04-19,2025-04-20,Delayed
834,2023-12-16,2023-12-17,Delayed
835,2024-03-05,2024-03-06,Delayed
836,2025-05-13,2025-05-13,On-Time
837,2023-03-02,2023-03-04,Delayed
838,2024-12-29,2024-12-29,On-Time
839,2024-02-17,2024-02-17,On-Time
840,2024-08-12,2024-08-12,On-Time
841,2022-05-17,2022-05-17,On-Time
842,2025-07-26,2025-07-26,On-Time
843,2023-12-30,2024-01-01,Delayed
844,2023-12-09,2023-12-09,On-Time
845,2024-10-12,2024-10-12,On-Time
846,2023-07-15,2023-07-16,Delayed
847,2023-12-20,2023-12-20,On-Time
848,2024-10-10,2024-10-10,On-Time
849,2024-08-15,2024-08-17,Delayed
850,2024-08-30,2024-08-31,Delayed
851,2025-06-13,2025-06-15,Delayed
852,2025-10-28,2025-10-29,Delayed
853,2025-06-20,2025-06-22,Delayed
854,2025-03-30,2025-03-31,Delayed
855,2023-10-18,2023-10-19,Delayed
856,2022-12-31,2022-12-31,On-Time
857,2025-10-19,2025-10-21,Delayed
858,2024-10-16,2024-10-16,On-Time
859,2022-03-30,2022-03-31,Delayed
860,2023-11-21,2023-11-21,On-Time
861,2024-12-16,2024-12-16,On-Time
862,2025-11-10,2025-11-11,Delayed
863,2025-12-02,2025-12-02,On-Time
864,2024-10-19,2024-10-19,On-Time
865,2024-10-27,2024-10-27,On-Time
866,2024-09-14,2024-09-16,Delayed
867,2024-09-01,2024-09-02,Delayed
868,2024-11-18,2024-11-18,On-Time
869,2023-11-05,2023-11-07,Delayed
870,2023-08-22,2023-08-22,On-Time
871,2023-02-13,2023-02-13,On-Time
872,2022-07-24,2022-07-24,On-Time
873,2024-01-25,2024-01-27,Delayed
874,2023-12-26,2023-12-26,On-Time
875,2023-05-30,2023-05-30,On-Time
876,2022-08-28,2022-08-28,On-Time
877,2024-04-28,2024-04-29,Delayed
878,2023-12-10,2023-12-11,Delayed
879,2023-11-29,2023-11-30,Delayed
880,2022-04-07,2022-04-08,Delayed
881,2022-11-02,2022-11-02,On-Time
882,2022-10-05,2022-10-06,Delayed
883,2025-06-10,2025-06-12,Delayed
884,2023-07-29,2023-07-29,On-Time
885,2023-10-14,2023-10-14,On-Time
886,2023-04-22,2023-04-22,On-Time
887,2024-04-09,2024-04-10,Delayed
888,2024-06-23,2024-06-24,Delayed
889,2025-08-30,2025-08-30,On-Time
890,2024-10-11,2024-10-11,On-Time
891,2024-09-14,2024-09-14,On-Time
892,2025-02-16,2025-02-17,Delayed
893,2025-11-25,2025-11-27,Delayed
894,2025-10-01,2025-10-02,Delayed
895,2023-02-28,2023-03-01,Delayed
896,2023-01-02,2023-01-02,On-Time
897,2022-09-11,2022-09-11,On-Time
898,2023-06-10,2023-06-10,On-Time
899,2024-09-16,2024-09-18,Delayed
900,2022-03-08,2022-03-09,Delayed
901,2022-05-16,2022-05-18,Delayed
902,2024-09-18,2024-09-18,On-Time
903,2023-10-29,2023-10-29,On-Time
904,2025-01-12,2025-01-12,On-Time
905,2022-12-01,2022-12-02,Delayed
906,2025-07-29,2025-07-30,Delayed
907,2024-06-13,2024-06-13,On-Time
908,2022-12-11,2022-12-11,On-Time
909,2025-09-18,2025-09-19,Delayed
910,2024-01-16,2024-01-17,Delayed
911,2025-09-08,2025-09-10,Delayed
912,2024-12-21,2024-12-22,Delayed
913,2023-09-27,2023-09-28,Delayed
914,2022-12-18,2022-12-19,Delayed
915,2025-10-08,2025-10-08,On-Time
916,2025-05-21,2025-05-22,Delayed
917,2022-06-23,2022-06-24,Delayed
918,2023-10-19,2023-10-20,Delayed
919,2023-10-25,2023-10-26,Delayed
920,2024-03-02,2024-03-04,Delayed
921,2022-08-26,2022-08-27,Delayed
922,2025-04-23,2025-04-24,Delayed
923,2022-07-19,2022-07-19,On-Time
924,2022-12-19,2022-12-21,Delayed
925,2023-12-14,2023-12-16,Delayed
926,2024-10-06,2024-10-07,Delayed
927,2022-11-29,2022-11-30,Delayed
928,2023-03-28,2023-03-28,On-Time
929,2025-04-16,2025-04-16,On-Time
930,2023-11-28,2023-11-28,On-Time
931,2025-09-30,2025-10-02,Delayed
932,2023-08-23,2023-08-23,On-Time
933,2022-06-15,2022-06-15,On-Time
934,2023-04-11,2023-04-12,Delayed
935,2025-09-18,2025-09-19,Delayed
936,2024-10-05,2024-10-06,Delayed
937,2025-09-23,2025-09-24,Delayed
938,2023-11-17,2023-11-19,Delayed
939,2024-12-27,2024-12-27,On-Time
940,2024-12-21,2024-12-21,On-Time
941,2025-09-18,2025-09-19,Delayed
942,2024-12-16,2024-12-17,Delayed
943,2022-05-31,2022-05-31,On-Time
944,2023-09-24,2023-09-25,Delayed
945,2022-02-01,2022-02-01,On-Time
946,2025-05-18,2025-05-20,Delayed
947,2022-11-15,2022-11-15,On-Time
948,2023-10-12,2023-10-14,Delayed
949,2023-10-28,2023-10-29,Delayed
950,2025-05-12,2025-05-13,Delayed
951,2023-10-31,2023-10-31,On-Time
952,2025-02-01,2025-02-02,Delayed
953,2022-10-29,2022-10-29,On-Time
954,2024-06-21,2024-06-22,Delayed
955,2025-12-12,2025-12-13,Delayed
956,2025-01-23,2025-01-24,Delayed
957,2023-10-03,2023-10-03,On-Time
958,2025-09-27,2025-09-27,On-Time
959,2023-09-28,2023-09-28,On-Time
960,2022-01-18,2022-01-19,Delayed
961,2023-04-12,2023-04-13,Delayed
962,2025-08-30,2025-08-31,Delayed
963,2022-10-31,2022-11-01,Delayed
964,2022-11-18,2022-11-18,On-Time
965,2023-12-20,2023-12-21,Delayed
966,2023-12-10,2023-12-11,Delayed
967,2023-03-26,2023-03-27,Delayed
968,2024-09-17,2024-09-18,Delayed
969,2023-11-22,2023-11-22,On-Time
970,2025-02-10,2025-02-11,Delayed
971,2022-05-19,2022-05-21,Delayed
972,2023-09-13,2023-09-15,Delayed
973,2023-10-26,2023-10-27,Delayed
974,2022-01-22,2022-01-22,On-Time
975,2025-09-10,2025-09-11,Delayed
976,2022-10-17,2022-10-17,On-Time
977,2022-11-20,2022-11-21,Delayed
978,2025-08-02,2025-08-04,Delayed
979,2025-06-26,2025-06-27,Delayed
980,2025-07-08,2025-07-10,Delayed
981,2022-12-13,2022-12-15,Delayed
982,2022-05-16,2022-05-17,Delayed
983,2024-11-26,2024-11-27,Delayed
984,2023-07-28,2023-07-29,Delayed
985,2024-05-23,2024-05-23,On-Time
986,2022-08-19,2022-08-19,On-Time
987,2023-09-13,2023-09-14,Delayed
988,2025-09-15,2025-09-16,Delayed
989,2025-03-02,2025-03-04,Delayed
990,2025-05-30,2025-06-01,Delayed
991,2024-12-22,2024-12-24,Delayed
992,2023-04-11,2023-04-11,On-Time
993,2024-06-27,2024-06-28,Delayed
994,2025-11-20,2025-11-20,On-Time
995,2022-02-06,2022-02-07,Delayed
996,2024-06-30,2024-07-02,Delayed
997,2024-09-14,2024-09-14,On-Time
998,2025-09-27,2025-09-27,On-Time
999,2022-10-30,2022-11-01,Delayed
1000,2024-04-11,2024-04-12,Delayed
1001,2023-11-20,2023-11-21,Delayed
1002,2024-10-27,2024-10-28,Delayed
1003,2024-08-19,2024-08-21,Delayed
1004,2025-01-28,2025-01-28,On-Time
1005,2022-09-04,2022-09-06,Delayed
1006,2022-08-30,2022-09-01,Delayed
1007,2023-06-29,2023-06-29,On-Time
1008,2025-06-18,2025-06-19,Delayed
1009,2022-08-18,2022-08-20,Delayed
1010,2025-04-15,2025-04-15,On-Time
1011,2023-05-03,2023-05-04,Delayed
1012,2025-11-11,2025-11-13,Delayed
1013,2025-05-17,2025-05-19,Delayed
1014,2023-07-04,2023-07-04,On-Time
1015,2025-12-19,2025-12-19,On-Time
1016,2025-11-27,2025-11-28,Delayed
1017,2025-03-27,2025-03-27,On-Time
1018,2024-12-05,2024-12-05,On-Time
1019,2025-01-27,2025-01-27,On-Time
1020,2024-05-02,2024-05-02,On-Time
1021,2024-10-24,2024-10-25,Delayed
1022,2024-01-24,2024-01-24,On-Time
1023,2025-02-16,2025-02-16,On-Time
1024,2025-09-19,2025-09-19,On-Time
1025,2024-11-12,2024-11-13,Delayed
1026,2024-05-08,2024-05-09,Delayed
1027,2022-12-20,2022-12-20,On-Time
1028,2025-12-23,2025-12-23,On-Time
1029,2022-09-15,2022-09-17,Delayed
1030,2024-11-22,2024-11-22,On-Time
1031,2023-05-08,2023-05-09,Delayed
1032,2022-08-26,2022-08-26,On-Time
1033,2022-06-25,2022-06-25,On-Time
1034,2022-11-01,2022-11-03,Delayed
1035,2023-03-02,2023-03-03,Delayed
1036,2024-07-18,2024-07-19,Delayed
1037,2024-09-30,2024-10-01,Delayed
1038,2022-10-01,2022-10-02,Delayed
1039,2024-11-20,2024-11-20,On-Time
1040,2022-02-15,2022-02-16,Delayed
1041,2025-05-10,2025-05-12,Delayed
1042,2022-12-27,2022-12-29,Delayed
1043,2022-12-03,2022-12-03,On-Time
1044,2024-11-17,2024-11-17,On-Time
1045,2023-08-29,2023-08-30,Delayed
1046,2023-09-18,2023-09-19,Delayed
1047,2022-02-14,2022-02-14,On-Time
1048,2022-08-18,2022-08-20,Delayed
1049,2025-11-30,2025-12-01,Delayed
1050,2025-11-29,2025-12-01,Delayed
1051,2024-09-21,2024-09-22,Delayed
1052,2025-11-08,2025-11-08,On-Time
1053,2024-02-24,2024-02-26,Delayed
1054,2024-04-30,2024-04-30,On-Time
1055,2023-03-04,2023-03-05,Delayed
1056,2022-04-13,2022-04-14,Delayed
1057,2022-05-09,2022-05-09,On-Time
1058,2025-12-12,2025-12-12,On-Time
1059,2023-08-11,2023-08-11,On-Time
1060,2024-02-22,2024-02-23,Delayed
1061,2025-11-22,2025-11-22,On-Time
1062,2022-07-12,2022-07-13,Delayed
1063,2024-09-30,2024-10-01,Delayed
1064,2024-10-09,2024-10-09,On-Time
1065,2024-08-07,2024-08-07,On-Time
1066,2025-09-27,2025-09-28,Delayed
1067,2023-12-20,2023-12-21,Delayed
1068,2022-09-29,2022-09-30,Delayed
1069,2024-11-11,2024-11-13,Delayed
1070,2022-10-24,2022-10-26,Delayed
1071,2025-02-25,2025-02-26,Delayed
1072,2024-12-18,2024-12-20,Delayed
1073,2023-07-15,2023-07-16,Delayed
1074,2024-01-06,2024-01-07,Delayed
1075,2023-10-24,2023-10-24,On-Time
1076,2025-06-10,2025-06-11,Delayed
1077,2024-06-15,2024-06-16,Delayed
1078,2024-11-22,2024-11-23,Delayed
1079,2024-09-21,2024-09-21,On-Time
1080,2024-08-03,2024-08-03,On-Time
1081,2022-11-22,2022-11-23,Delayed
1082,2022-10-07,2022-10-08,Delayed
1083,2023-01-03,2023-01-03,On-Time
1084,2024-04-20,2024-04-21,Delayed
1085,2023-04-18,2023-04-19,Delayed
1086,2022-02-06,2022-02-08,Delayed
1087,2025-12-06,2025-12-06,On-Time
1088,2025-05-13,2025-05-13,On-Time
1089,2024-01-10,2024-01-10,On-Time
1090,2024-11-22,2024-11-23,Delayed
1091,2024-09-05,2024-09-06,Delayed
1092,2022-01-08,2022-01-08,On-Time
1093,2022-06-01,2022-06-01,On-Time
1094,2025-10-09,2025-10-09,On-Time
1095,2023-09-01,2023-09-02,Delayed
1096,2025-12-15,2025-12-15,On-Time
1097,2023-12-17,2023-12-17,On-Time
1098,2025-12-22,2025-12-23,Delayed
1099,2022-07-15,2022-07-16,Delayed
1100,2023-10-23,2023-10-24,Delayed
1101,2024-02-10,2024-02-12,Delayed
1102,2023-04-10,2023-04-12,Delayed
1103,2024-07-14,2024-07-16,Delayed
1104,2023-10-01,2023-10-02,Delayed
1105,2023-08-20,2023-08-22,Delayed
1106,2025-08-14,2025-08-16,Delayed
1107,2022-06-13,2022-06-14,Delayed
1108,2025-05-28,2025-05-29,Delayed
1109,2023-04-03,2023-04-04,Delayed
1110,2024-04-23,2024-04-23,On-Time
1111,2025-02-26,2025-02-26,On-Time
1112,2024-10-15,2024-10-17,Delayed
1113,2022-12-31,2023-01-01,Delayed
1114,2022-12-05,2022-12-06,Delayed
1115,2024-03-02,2024-03-03,Delayed
1116,2024-06-12,2024-06-14,Delayed
1117,2025-11-08,2025-11-08,On-Time
1118,2024-12-28,2024-12-28,On-Time
1119,2025-09-19,2025-09-21,Delayed
1120,2024-11-08,2024-11-08,On-Time
1121,2022-11-06,2022-11-07,Delayed
1122,2025-04-21,2025-04-21,On-Time
1123,2023-11-23,2023-11-24,Delayed
1124,2023-10-15,2023-10-16,Delayed
1125,2024-11-21,2024-11-22,Delayed
1126,2024-10-26,2024-10-27,Delayed
1127,2024-12-01,2024-12-02,Delayed
1128,2025-11-26,2025-11-27,Delayed
1129,2023-11-21,2023-11-22,Delayed
1130,2023-04-12,2023-04-13,Delayed
1131,2024-02-07,2024-02-08,Delayed
1132,2024-10-14,2024-10-15,Delayed
1133,2025-03-11,2025-03-11,On-Time
1134,2023-10-11,2023-10-13,Delayed
1135,2023-08-06,2023-08-06,On-Time
1136,2025-12-15,2025-12-15,On-Time
1137,2024-03-29,2024-03-29,On-Time
1138,2025-03-28,2025-03-30,Delayed
1139,2022-02-20,2022-02-20,On-Time
1140,2024-09-09,2024-09-10,Delayed
1141,2024-06-15,2024-06-17,Delayed
1142,2025-11-13,2025-11-15,Delayed
1143,2022-08-02,2022-08-02,On-Time
1144,2022-03-02,2022-03-04,Delayed
1145,2022-06-26,2022-06-27,Delayed
1146,2025-01-24,2025-01-25,Delayed
1147,2022-01-21,2022-01-22,Delayed
1148,2025-04-17,2025-04-17,On-Time
1149,2022-04-10,2022-04-12,Delayed
1150,2024-01-03,2024-01-05,Delayed
1151,2023-09-13,2023-09-14,Delayed
1152,2025-03-26,2025-03-27,Delayed
1153,2023-12-12,2023-12-13,Delayed
1154,2024-09-14,2024-09-14,On-Time
1155,2023-12-12,2023-12-13,Delayed
1156,2024-10-20,2024-10-21,Delayed
1157,2025-11-30,2025-12-01,Delayed
1158,2025-12-25,2025-12-26,Delayed
1159,2023-05-15,2023-05-15,On-Time
1160,2022-03-23,2022-03-24,Delayed
1161,2024-08-17,2024-08-18,Delayed
1162,2022-01-11,2022-01-11,On-Time
1163,2024-11-23,2024-11-24,Delayed
1164,2024-12-03,2024-12-03,On-Time
1165,2024-12-11,2024-12-11,On-Time
1166,2025-08-31,2025-09-01,Delayed
1167,2023-10-05,2023-10-07,Delayed
1168,2025-03-25,2025-03-26,Delayed
1169,2022-02-11,2022-02-13,Delayed
1170,2025-05-16,2025-05-16,On-Time
1171,2022-11-24,2022-11-24,On-Time
1172,2022-09-05,2022-09-05,On-Time
1173,2024-12-21,2024-12-23,Delayed
1174,2024-06-08,2024-06-08,On-Time
1175,2022-06-17,2022-06-17,On-Time
1176,2023-11-26,2023-11-26,On-Time
1177,2023-09-20,2023-09-22,Delayed
1178,2023-12-16,2023-12-16,On-Time
1179,2022-03-03,2022-03-04,Delayed
1180,2025-11-10,2025-11-11,Delayed
1181,2023-12-20,2023-12-20,On-Time
1182,2024-01-20,2024-01-21,Delayed
1183,2025-11-26,2025-11-28,Delayed
1184,2022-08-09,2022-08-09,On-Time
1185,2023-05-28,2023-05-28,On-Time
1186,2023-10-15,2023-10-17,Delayed
1187,2023-07-26,2023-07-28,Delayed
1188,2023-10-18,2023-10-20,Delayed
1189,2024-04-08,2024-04-08,On-Time
1190,2024-12-28,2024-12-29,Delayed
1191,2023-03-10,2023-03-10,On-Time
1192,2025-10-21,2025-10-22,Delayed
1193,2025-01-17,2025-01-18,Delayed
1194,2025-08-24,2025-08-25,Delayed
1195,2023-12-10,2023-12-12,Delayed
1196,2025-08-09,2025-08-11,Delayed
1197,2024-10-13,2024-10-14,Delayed
1198,2022-11-12,2022-11-13,Delayed
1199,2025-11-19,2025-11-19,On-Time
1200,2023-12-15,2023-12-16,Delayed
1201,2024-07-05,2024-07-05,On-Time
1202,2023-03-23,2023-03-23,On-Time
1203,2022-10-07,2022-10-07,On-Time
1204,2023-01-15,2023-01-16,Delayed
1205,2024-09-20,2024-09-20,On-Time
1206,2022-08-07,2022-08-07,On-Time
1207,2022-11-03,2022-11-04,Delayed
1208,2025-12-01,2025-12-01,On-Time
1209,2022-04-18,2022-04-18,On-Time
1210,2022-04-15,2022-04-16,Delayed
1211,2023-11-28,2023-11-28,On-Time
1212,2023-05-05,2023-05-05,On-Time
1213,2022-11-26,2022-11-28,Delayed
1214,2023-07-28,2023-07-28,On-Time
1215,2025-09-30,2025-09-30,On-Time
1216,2025-12-08,2025-12-08,On-Time
1217,2023-06-27,2023-06-27,On-Time
1218,2022-07-02,2022-07-02,On-Time
1219,2025-01-09,2025-01-10,Delayed
1220,2023-11-02,2023-11-03,Delayed
1221,2023-11-11,2023-11-12,Delayed
1222,2023-06-19,2023-06-20,Delayed
1223,2023-11-29,2023-11-30,Delayed
1224,2023-10-07,2023-10-09,Delayed
1225,2024-09-12,2024-09-14,Delayed
1226,2024-01-09,2024-01-10,Delayed
1227,2025-02-16,2025-02-18,Delayed
1228,2024-10-11,2024-10-11,On-Time
1229,2024-11-29,2024-11-29,On-Time
1230,2023-05-16,2023-05-17,Delayed
1231,2022-10-12,2022-10-13,Delayed
1232,2023-01-14,2023-01-15,Delayed
1233,2022-06-24,2022-06-24,On-Time
1234,2025-12-23,2025-12-25,Delayed
1235,2023-01-01,2023-01-01,On-Time
1236,2022-12-20,2022-12-20,On-Time
1237,2025-10-20,2025-10-22,Delayed
1238,2022-01-15,2022-01-15,On-Time
1239,2022-07-18,2022-07-19,Delayed
1240,2022-05-08,2022-05-08,On-Time
1241,2022-03-11,2022-03-11,On-Time
1242,2023-12-28,2023-12-29,Delayed
1243,2022-11-07,2022-11-08,Delayed
1244,2022-12-18,2022-12-18,On-Time
1245,2024-12-31,2025-01-01,Delayed
1246,2023-04-10,2023-04-10,On-Time
1247,2025-06-23,2025-06-23,On-Time
1248,2025-08-14,2025-08-15,Delayed
1249,2022-01-18,2022-01-19,Delayed
1250,2023-04-18,2023-04-18,On-Time
1251,2025-08-22,2025-08-22,On-Time
1252,2023-11-10,2023-11-12,Delayed
1253,2025-12-24,2025-12-24,On-Time
1254,2024-01-28,2024-01-30,Delayed
1255,2023-04-06,2023-04-06,On-Time
1256,2025-10-14,2025-10-15,Delayed
1257,2024-06-22,2024-06-23,Delayed
1258,2023-04-07,2023-04-08,Delayed
1259,2022-06-16,2022-06-17,Delayed
1260,2024-07-22,2024-07-22,On-Time
1261,2024-10-31,2024-11-01,Delayed
1262,2024-12-07,2024-12-08,Delayed
1263,2024-07-08,2024-07-10,Delayed
1264,2024-04-09,2024-04-09,On-Time
1265,2024-01-13,2024-01-14,Delayed
1266,2023-03-25,2023-03-26,Delayed
1267,2025-10-16,2025-10-17,Delayed
1268,2024-06-14,2024-06-15,Delayed
1269,2025-12-26,2025-12-27,Delayed
1270,2022-11-08,2022-11-08,On-Time
1271,2023-06-26,2023-06-28,Delayed
1272,2023-12-07,2023-12-08,Delayed
1273,2022-10-26,2022-10-28,Delayed
1274,2022-11-09,2022-11-11,Delayed
1275,2025-10-16,2025-10-18,Delayed
1276,2024-12-29,2024-12-29,On-Time
1277,2022-10-21,2022-10-23,Delayed
1278,2025-10-21,2025-10-21,On-Time
1279,2023-05-01,2023-05-01,On-Time
1280,2023-12-11,2023-12-13,Delayed
1281,2024-05-25,2024-05-27,Delayed
1282,2023-12-11,2023-12-12,Delayed
1283,2025-08-30,2025-09-01,Delayed
1284,2022-08-01,2022-08-03,Delayed
1285,2024-12-11,2024-12-12,Delayed
1286,2024-10-19,2024-10-20,Delayed
1287,2024-02-05,2024-02-07,Delayed
1288,2022-05-08,2022-05-08,On-Time
1289,2022-11-22,2022-11-23,Delayed
1290,2024-12-04,2024-12-05,Delayed
1291,2022-03-27,2022-03-29,Delayed
1292,2023-07-27,2023-07-28,Delayed
1293,2025-04-26,2025-04-27,Delayed
1294,2022-05-11,2022-05-11,On-Time
1295,2025-10-12,2025-10-12,On-Time
1296,2022-06-14,2022-06-14,On-Time
1297,2023-07-03,2023-07-03,On-Time
1298,2025-11-18,2025-11-19,Delayed
1299,2025-10-19,2025-10-20,Delayed
1300,2022-12-01,2022-12-03,Delayed
1301,2024-12-31,2025-01-02,Delayed
1302,2025-11-27,2025-11-27,On-Time
1303,2025-11-17,2025-11-17,On-Time
1304,2025-12-28,2025-12-29,Delayed
1305,2025-04-16,2025-04-16,On-Time
1306,2024-10-23,2024-10-23,On-Time
1307,2024-10-15,2024-10-15,On-Time
1308,2025-08-09,2025-08-09,On-Time
1309,2024-07-31,2024-07-31,On-Time
1310,2025-05-11,2025-05-13,Delayed
1311,2022-11-21,2022-11-22,Delayed
1312,2024-10-10,2024-10-11,Delayed
1313,2025-07-25,2025-07-25,On-Time
1314,2022-12-27,2022-12-27,On-Time
