order_item_id,order_id,product_id,seller_id,quantity,selling_price,discount,item_status,tax_amount,margin
423,204,471,41,2,2740.86,1125.38,Returned,274.09,903.35
424,205,193,34,1,2728.61,709.05,Delivered,272.86,2080.94
425,205,230,27,4,2872.7,898.81,Delivered,287.27,-404.45
426,206,244,20,1,2467.54,644.56,Delivered,246.75,1859.8
427,206,409,24,3,4603.69,321.52,Cancelled,460.37,879.86
428,206,452,41,3,1348.84,22.45,Returned,134.88,848.86
429,207,458,47,4,1103.29,223.4,Delivered,110.33,-1075.54
430,207,211,15,5,689.24,16.76,Returned,68.92,-3090.85
431,208,143,46,5,316.27,61.55,Returned,31.63,158.05
432,208,162,9,2,828.84,24.16,Cancelled,82.88,627.49
433,208,342,28,5,1082.42,141.56,Cancelled,108.24,-2660.97
434,209,329,38,3,1183.33,90.61,Cancelled,118.33,-815.96
435,209,269,8,5,3865.77,362.46,Returned,386.58,1288.53
436,210,231,30,5,4553.75,70.91,Returned,455.38,4129.89
437,210,423,22,5,4057.42,77.06,Returned,405.74,3385.87
438,210,437,23,3,4852.18,132.72,Returned,485.22,2562.57
439,211,28,29,3,2208.57,651.13,Cancelled,220.86,1990.6
440,211,282,35,5,2887.71,1161.45,Returned,288.77,-773.25
441,211,172,42,3,2640.62,27.11,Delivered,264.06,2517.75
442,212,109,44,5,992.31,289.59,Cancelled,99.23,-2945.71
443,212,255,25,5,105.29,24.45,Returned,10.53,-728.65
444,213,172,29,5,2267.39,400.34,Cancelled,226.74,2144.52
445,213,258,6,3,1897.59,136.96,Cancelled,189.76,-861.31
446,213,154,10,3,1203.32,499.7,Returned,120.33,294.11
447,214,462,45,2,482.26,74.16,Delivered,48.23,-1950.98
448,214,379,36,3,2396.81,63.79,Returned,239.68,-495.25
449,214,130,45,1,3468.76,272.12,Returned,346.88,659.79
450,215,437,33,1,4356.25,628.65,Delivered,435.62,2066.64
451,216,223,32,1,4495.04,175.53,Cancelled,449.5,1819.7
452,216,159,14,3,3237.8,577.16,Cancelled,323.78,806.02
453,216,18,14,3,3245.7,563.14,Cancelled,324.57,896.57
454,217,200,33,5,683.61,38.59,Delivered,68.36,-1854.23
455,217,383,19,2,1107.61,45.25,Cancelled,110.76,-395.08
456,218,451,38,1,4451.97,408.79,Delivered,445.2,755.82
457,218,70,17,2,2558.12,89.03,Cancelled,255.81,-1356.19
458,218,114,11,3,2037.39,539.2,Delivered,203.74,-1494.55
459,219,72,40,5,2355.28,225.12,Delivered,235.53,-1100.85
460,219,450,39,1,683.62,263.68,Delivered,68.36,-1150.05
461,219,362,15,1,2374.97,495.38,Cancelled,237.5,1665.59
462,220,309,29,3,1584.67,136.14,Cancelled,158.47,-636.56
463,220,420,21,2,3895.81,722.89,Returned,389.58,2093.5
464,221,112,42,4,870.95,303.59,Delivered,87.1,-2588.76
465,222,380,7,4,1902.79,813.68,Cancelled,190.28,-37.56
466,223,179,36,4,1943.98,699.89,Returned,194.4,-1510.66
467,223,394,12,1,1099.63,312.48,Delivered,109.96,-1628.23
468,224,455,21,3,3626.29,488.8,Cancelled,362.63,1269.08
469,225,17,5,3,3504.26,1020.9,Cancelled,350.43,921.17
470,226,109,25,3,1262.72,19.18,Cancelled,126.27,-2675.3
471,227,84,14,5,3131.58,733.99,Returned,313.16,-490.14
472,227,254,11,4,1752.58,84.2,Cancelled,175.26,-1176.5
473,227,361,15,5,4670.69,124.38,Returned,467.07,2734.02
474,228,102,22,2,3204.46,67.84,Returned,320.45,2006.57
475,228,271,24,3,3695.32,404.43,Delivered,369.53,904.48
476,228,223,50,5,4425.65,244.92,Returned,442.56,1750.31
477,229,383,39,1,1054.4,98.46,Cancelled,105.44,-448.29
478,229,143,36,4,302.4,75.42,Delivered,30.24,144.18
479,230,227,24,4,907.58,29.6,Cancelled,90.76,-209.13
480,231,169,39,4,3689.27,1189.86,Cancelled,368.93,2433.7
481,231,211,1,1,495.25,210.75,Delivered,49.53,-3284.84
482,231,236,31,4,1044.55,58.81,Delivered,104.46,-178.3
483,232,428,50,3,4253.35,601.64,Delivered,425.34,635.03
484,232,481,29,2,987.45,140.36,Delivered,98.74,-2326.53
485,233,312,30,2,2752.49,38.07,Returned,275.25,2380.03
486,234,142,4,3,360.57,149.81,Cancelled,36.06,-1040.15
487,235,48,19,3,2743.19,192.44,Delivered,274.32,1490.83
488,235,301,15,3,3175.24,1076.08,Delivered,317.52,532.59
489,235,388,3,2,2963.38,381.07,Delivered,296.34,2571.79
490,236,303,11,5,400.46,114.94,Cancelled,40.05,-2076.22
491,237,221,45,2,1307.0,401.8,Delivered,130.7,-2412.03
492,237,193,21,4,2503.27,934.39,Delivered,250.33,1855.6
493,237,394,37,3,1149.96,262.15,Cancelled,115.0,-1577.9
494,238,36,5,5,3542.46,845.02,Cancelled,354.25,2646.81
495,239,56,24,3,1921.72,208.25,Delivered,192.17,-1299.81
496,239,184,50,5,1426.23,289.33,Delivered,142.62,-1979.59
497,239,311,25,4,2863.24,123.97,Cancelled,286.32,2164.38
498,240,214,6,1,1371.55,222.41,Delivered,137.16,-2316.34
499,240,239,4,1,1053.05,147.13,Delivered,105.3,-198.94
500,240,349,21,2,908.55,299.92,Delivered,90.86,-2978.2
501,241,478,34,3,2617.42,811.78,Returned,261.74,109.38
502,241,220,10,3,512.65,96.65,Returned,51.26,401.73
503,242,119,19,1,2086.57,613.3,Delivered,208.66,-842.84
504,243,197,23,4,407.5,64.32,Delivered,40.75,-1740.95
505,243,193,11,2,2813.67,623.99,Delivered,281.37,2166.0
506,243,174,36,2,290.23,17.56,Cancelled,29.02,-1361.37
507,244,134,30,2,3713.11,293.35,Delivered,371.31,157.91
508,244,236,11,4,782.2,321.16,Delivered,78.22,-440.65
509,244,111,14,3,3223.17,756.13,Delivered,322.32,3032.92
510,245,277,38,2,355.86,49.48,Cancelled,35.59,-57.38
511,246,478,5,2,2818.49,610.71,Returned,281.85,310.45
512,247,163,7,4,1506.43,236.65,Cancelled,150.64,-924.81
513,247,342,3,4,1082.77,141.21,Returned,108.28,-2660.62
514,248,48,37,2,2196.1,739.53,Returned,219.61,943.74
515,249,278,8,2,4318.57,596.08,Cancelled,431.86,3644.09
516,250,327,36,4,2090.01,620.79,Cancelled,209.0,-1838.16
517,251,399,20,2,1320.66,512.93,Cancelled,132.07,-2254.85
518,251,111,32,1,3976.59,2.71,Cancelled,397.66,3786.34
519,252,386,22,1,1699.38,444.45,Cancelled,169.94,-1355.56
520,253,85,30,5,755.85,39.33,Delivered,75.59,-2530.87
521,253,490,32,5,387.81,33.79,Cancelled,38.78,-1026.43
522,254,492,48,3,2941.83,672.16,Cancelled,294.18,-166.1
523,254,107,26,3,1886.18,270.79,Delivered,188.62,122.44
524,255,310,23,1,3257.96,452.48,Returned,325.8,2164.05
525,255,245,32,2,1141.56,37.8,Returned,114.16,-275.48
526,256,423,6,3,3134.48,1000.0,Delivered,313.45,2462.93
527,256,333,14,1,1165.18,157.52,Cancelled,116.52,954.72
528,257,113,40,5,3317.5,978.13,Returned,331.75,-21.48
529,257,253,16,3,949.39,189.12,Returned,94.94,-1195.62
530,258,312,31,5,2497.07,293.49,Cancelled,249.71,2124.61
531,258,496,21,5,727.97,64.87,Cancelled,72.8,-932.15
532,259,28,8,1,2651.85,207.85,Cancelled,265.18,2433.88
533,259,392,36,4,1185.27,264.18,Delivered,118.53,1093.16
534,260,161,15,3,3125.48,1061.47,Returned,312.55,-447.86
535,260,356,4,4,2560.29,404.41,Cancelled,256.03,1664.51
536,261,159,30,5,2759.87,1055.09,Returned,275.99,328.09
537,261,371,39,3,2546.37,693.48,Returned,254.64,1745.85
538,261,342,15,4,1047.12,176.86,Cancelled,104.71,-2696.27
539,262,200,30,4,539.27,182.93,Delivered,53.93,-1998.57
540,262,202,29,4,2388.47,297.97,Delivered,238.85,336.16
541,263,241,6,4,475.78,53.06,Delivered,47.58,-1765.87
542,263,129,38,1,3108.55,208.33,Returned,310.86,-793.01
543,264,298,23,3,431.07,4.05,Cancelled,43.11,-1019.04
544,264,256,31,1,757.67,137.25,Returned,75.77,-738.44
545,265,211,49,5,678.31,27.69,Cancelled,67.83,-3101.78
546,266,445,28,3,3072.93,372.74,Cancelled,307.29,157.09
547,267,184,31,3,1445.89,269.67,Cancelled,144.59,-1959.93
548,267,235,23,4,2979.2,1106.63,Returned,297.92,2803.23
549,267,402,49,2,2152.43,735.82,Cancelled,215.24,-1220.98
550,268,392,23,5,1092.75,356.7,Delivered,109.28,1000.64
551,268,201,19,4,663.79,142.89,Returned,66.38,-1161.69
552,269,93,45,5,2618.33,131.36,Returned,261.83,1681.28
553,269,51,28,4,1674.79,493.04,Returned,167.48,-996.23
554,270,373,41,3,137.67,48.2,Delivered,13.77,-336.15
555,270,439,1,2,1089.38,219.13,Delivered,108.94,343.39
556,271,471,39,3,3218.83,647.41,Cancelled,321.88,1381.32
557,271,491,16,3,709.87,88.18,Delivered,70.99,-1425.18
558,272,326,20,5,2059.01,744.37,Returned,205.9,1268.38
559,273,311,46,1,2157.09,830.12,Cancelled,215.71,1458.23
560,274,436,10,1,1532.91,485.55,Cancelled,153.29,1422.12
561,275,485,42,2,749.38,317.96,Delivered,74.94,-2463.32
562,275,404,22,5,1483.55,623.64,Returned,148.35,1364.84
563,276,131,37,5,2441.85,511.44,Delivered,244.18,2326.82
564,276,270,15,4,1426.49,609.11,Delivered,142.65,-1222.4
565,276,128,29,2,1301.12,300.33,Returned,130.11,837.77
566,277,188,11,4,3276.23,686.0,Returned,327.62,1396.58
567,277,454,22,5,3662.52,355.76,Cancelled,366.25,40.75
568,278,18,46,4,2857.01,951.83,Returned,285.7,507.88
569,278,353,47,3,389.11,24.16,Delivered,38.91,-1604.1
570,278,468,37,2,2502.84,919.11,Returned,250.28,752.7
571,279,168,6,2,3652.1,144.59,Cancelled,365.21,1558.35
572,279,426,50,1,2256.68,785.1,Delivered,225.67,2128.3
573,280,3,41,5,4086.15,869.39,Cancelled,408.62,3458.47
574,280,324,38,1,2472.09,298.26,Cancelled,247.21,1445.46
575,280,307,3,1,3867.65,301.36,Cancelled,386.77,3203.34
576,281,444,15,4,1947.13,297.55,Cancelled,194.71,1040.1
577,282,428,8,3,3693.86,1161.13,Cancelled,369.39,75.54
578,282,81,44,3,549.66,28.01,Delivered,54.97,-531.42
579,282,415,13,3,349.14,138.99,Returned,34.91,-3527.16
580,283,465,12,5,1931.84,619.56,Delivered,193.18,-1664.32
581,284,392,32,2,1273.88,175.57,Returned,127.39,1181.77
582,284,455,4,3,3845.65,269.44,Delivered,384.57,1488.44
583,285,358,43,1,2721.97,63.72,Delivered,272.2,2259.02
584,285,378,47,2,3694.73,525.05,Returned,369.47,1356.03
585,286,446,1,1,875.37,43.24,Delivered,87.54,-1479.71
586,286,396,18,3,3491.54,873.2,Cancelled,349.15,2529.49
587,286,84,10,4,3626.89,238.68,Delivered,362.69,5.17
588,287,88,1,1,1895.53,518.24,Delivered,189.55,-416.41
589,288,445,35,4,2688.09,757.58,Cancelled,268.81,-227.75
590,288,29,15,4,1900.04,164.12,Cancelled,190.0,951.55
591,288,63,20,5,4707.68,49.11,Delivered,470.77,3845.83
592,289,42,45,5,4204.65,775.06,Delivered,420.46,3176.74
593,289,152,15,5,3114.67,473.5,Delivered,311.47,777.91
594,290,91,50,1,3019.48,1287.45,Delivered,301.95,1812.66
595,290,44,18,5,2301.29,917.25,Delivered,230.13,1968.48
596,291,120,47,5,735.83,138.01,Returned,73.58,-1663.5
597,291,234,14,4,2826.54,219.4,Delivered,282.65,-610.81
598,292,226,17,3,3516.55,1452.39,Cancelled,351.66,1239.17
599,292,107,42,5,1679.83,477.14,Returned,167.98,-83.91
600,292,123,29,5,2652.56,388.81,Delivered,265.26,2173.32
601,293,77,40,2,1027.96,69.86,Cancelled,102.8,-1812.24
602,293,438,19,1,1802.89,153.97,Returned,180.29,934.89
603,294,61,3,4,1977.22,747.99,Returned,197.72,-1504.8
604,295,415,37,1,381.68,106.45,Returned,38.17,-3494.62
605,296,192,40,1,2947.41,774.28,Delivered,294.74,1760.51
606,296,283,22,5,1159.85,306.34,Returned,115.98,-1394.69
607,297,59,40,4,3442.27,1369.34,Cancelled,344.23,1733.52
608,297,47,6,3,1035.93,41.54,Delivered,103.59,-2472.73
609,297,99,21,3,672.25,265.44,Delivered,67.23,-1297.26
610,298,33,4,5,1151.13,264.81,Cancelled,115.11,921.52
611,298,368,30,2,3067.17,225.1,Cancelled,306.72,2056.63
612,298,29,32,3,1499.96,564.2,Returned,150.0,551.47
613,299,308,20,1,248.99,27.7,Cancelled,24.9,-3248.13
614,299,251,44,4,3125.34,827.67,Delivered,312.53,-14.9
615,299,205,3,3,2099.47,626.96,Delivered,209.95,-374.83
616,300,242,47,1,767.86,60.83,Delivered,76.79,-255.01
617,300,185,33,5,1173.25,413.69,Cancelled,117.32,-2256.78
618,301,276,42,1,3717.29,349.86,Delivered,371.73,2180.98
619,301,10,47,4,2158.02,591.39,Returned,215.8,-816.36
620,301,252,46,2,2559.14,81.74,Cancelled,255.91,2494.78
621,302,233,14,5,2649.11,1089.98,Returned,264.91,-793.38
622,303,70,35,4,2590.71,56.44,Delivered,259.07,-1323.6
623,304,297,21,5,1350.45,520.57,Returned,135.05,-2405.05
624,304,276,7,1,3816.93,250.22,Cancelled,381.69,2280.62
625,305,288,10,4,3995.52,855.32,Returned,399.55,512.66
626,306,208,21,4,2122.67,751.94,Delivered,212.27,1394.12
627,306,214,3,4,1335.68,258.28,Returned,133.57,-2352.21
628,306,361,30,3,3548.03,1247.04,Cancelled,354.8,1611.36
629,307,108,14,2,2017.41,111.74,Returned,201.74,-504.06
630,308,414,1,3,3990.68,594.65,Delivered,399.07,1962.09
631,309,238,37,3,1907.73,535.67,Cancelled,190.77,695.31
632,309,174,50,3,264.91,42.88,Cancelled,26.49,-1386.69
633,309,209,19,2,3771.74,432.26,Returned,377.17,2696.91
634,310,462,28,4,445.1,111.32,Returned,44.51,-1988.14
635,310,319,35,4,1544.87,117.79,Returned,154.49,1373.85
636,311,442,33,2,710.72,209.58,Delivered,71.07,-2324.34
637,312,204,36,5,1537.94,78.22,Delivered,153.79,-1041.81
638,312,407,20,1,2015.95,219.43,Delivered,201.6,-772.37
639,313,68,13,2,4341.54,634.52,Delivered,434.15,3042.66
640,313,461,8,1,97.67,37.31,Delivered,9.77,-151.99
641,313,72,2,2,2231.6,348.8,Delivered,223.16,-1224.53
642,314,471,50,3,2893.99,972.25,Delivered,289.4,1056.48
643,315,390,5,5,1299.96,451.79,Delivered,130.0,355.6
644,315,229,1,2,4059.22,88.69,Cancelled,405.92,507.54
645,315,300,40,3,3727.87,1078.67,Returned,372.79,2202.2
646,316,422,44,5,2189.66,493.34,Delivered,218.97,-1360.49
647,316,61,27,5,2722.46,2.75,Delivered,272.25,-759.56
648,316,476,37,4,2971.0,80.34,Delivered,297.1,-42.53
649,317,154,15,4,1268.45,434.57,Delivered,126.85,359.24
650,318,29,31,2,1642.57,421.59,Returned,164.26,694.08
651,318,305,47,5,3538.51,110.18,Delivered,353.85,2464.92
652,318,136,9,1,1017.33,427.66,Cancelled,101.73,-228.56
653,319,272,41,3,1616.23,379.17,Returned,161.62,-569.29
654,319,62,47,2,3508.3,754.97,Cancelled,350.83,580.78
655,320,44,12,4,3208.42,10.12,Returned,320.84,2875.61
656,320,99,46,4,791.8,145.89,Returned,79.18,-1177.71
657,320,386,23,4,1575.6,568.23,Delivered,157.56,-1479.34
658,321,423,36,3,3467.6,666.88,Cancelled,346.76,2796.05
659,322,33,30,2,1002.86,413.08,Returned,100.29,773.25
660,323,168,26,1,2867.54,929.15,Cancelled,286.75,773.79
661,324,409,7,5,3575.16,1350.05,Delivered,357.52,-148.67
662,325,229,1,4,4005.56,142.35,Returned,400.56,453.88
663,325,491,19,2,624.26,173.79,Returned,62.43,-1510.79
664,325,370,5,4,3557.7,964.2,Returned,355.77,3214.48
665,326,276,2,2,2854.53,1212.62,Cancelled,285.45,1318.22
666,327,413,15,3,4037.73,837.96,Delivered,403.77,1063.21
667,327,143,42,3,317.71,60.11,Returned,31.77,159.49
668,327,448,5,3,2776.56,504.11,Cancelled,277.66,2204.03
669,328,274,5,2,1638.34,664.96,Returned,163.83,738.63
670,328,251,2,3,3757.03,195.98,Delivered,375.7,616.79
671,328,92,33,4,1523.95,545.07,Returned,152.4,75.77
672,329,39,6,1,955.4,373.86,Delivered,95.54,50.56
673,330,351,42,5,662.94,105.69,Cancelled,66.29,-391.79
674,330,330,38,5,805.14,54.6,Delivered,80.51,-1018.9
675,330,224,21,4,1233.9,351.87,Cancelled,123.39,-1116.63
676,331,197,11,2,442.03,29.79,Delivered,44.2,-1706.42
677,332,400,2,3,340.85,27.31,Returned,34.08,-3573.45
678,333,422,35,1,2626.93,56.07,Delivered,262.69,-923.22
679,333,426,41,5,2564.14,477.64,Delivered,256.41,2435.76
680,334,129,24,5,3265.71,51.17,Cancelled,326.57,-635.85
681,334,209,1,5,3601.75,602.25,Cancelled,360.18,2526.92
682,335,270,16,3,2005.65,29.95,Returned,200.57,-643.24
683,335,212,50,5,303.77,112.86,Returned,30.38,-971.74
684,335,257,23,1,3010.07,365.52,Delivered,301.01,169.02
685,336,364,8,4,1288.97,41.4,Cancelled,128.9,817.54
686,337,408,17,1,1318.49,320.47,Delivered,131.85,-2042.53
687,337,208,49,5,2300.29,574.32,Returned,230.03,1571.74
688,338,134,21,2,3358.74,647.72,Returned,335.87,-196.46
689,338,254,34,4,1575.99,260.79,Delivered,157.6,-1353.09
690,338,405,35,2,268.16,19.63,Delivered,26.82,-1029.28
691,339,260,34,2,684.59,146.39,Cancelled,68.46,-1808.81
692,339,3,9,1,3601.32,1354.22,Delivered,360.13,2973.64
693,340,47,38,3,801.92,275.55,Cancelled,80.19,-2706.74
694,340,127,32,5,3558.83,929.31,Delivered,355.88,248.7
695,341,354,7,1,4133.08,84.23,Cancelled,413.31,894.91
696,341,207,9,3,3528.8,880.34,Cancelled,352.88,3454.38
697,342,157,22,5,2896.31,286.85,Returned,289.63,-844.6
698,342,230,9,3,2646.23,1125.28,Returned,264.62,-630.92
699,343,411,38,5,3127.25,315.66,Returned,312.73,2977.86
700,344,369,44,4,220.14,22.15,Cancelled,22.01,-1551.23
701,344,401,9,1,4013.22,48.02,Returned,401.32,1130.06
702,345,386,28,1,1922.55,221.28,Returned,192.26,-1132.39
703,346,95,36,3,4940.06,52.8,Delivered,494.01,2719.36
704,347,412,35,1,474.29,124.37,Returned,47.43,-802.09
705,347,403,2,4,2492.37,583.66,Returned,249.24,740.46
706,347,142,19,3,446.84,63.54,Returned,44.68,-953.88
707,348,13,39,1,519.23,219.66,Cancelled,51.92,-753.57
708,348,122,33,4,2691.14,230.38,Cancelled,269.11,-920.17
709,348,326,9,3,2129.7,673.68,Returned,212.97,1339.07
710,349,369,4,3,186.83,55.46,Cancelled,18.68,-1584.54
711,349,295,31,2,355.56,19.93,Delivered,35.56,-1405.39
712,350,215,19,1,4037.97,688.46,Returned,403.8,1551.3
713,351,380,21,2,2181.66,534.81,Returned,218.17,241.31
714,351,496,21,5,790.38,2.46,Cancelled,79.04,-869.74
715,352,263,48,3,1298.03,376.46,Returned,129.8,-2276.87
716,353,101,38,4,3338.65,881.15,Returned,333.86,935.12
717,353,337,19,2,3392.7,456.87,Returned,339.27,462.18
718,354,484,38,5,2498.49,413.16,Delivered,249.85,1903.49
719,354,271,25,3,3107.01,992.74,Cancelled,310.7,316.17
720,355,72,27,2,2162.98,417.42,Delivered,216.3,-1293.15
721,356,7,4,2,1936.39,704.64,Returned,193.64,-678.04
722,356,377,24,4,3685.06,386.64,Delivered,368.51,690.46
723,356,136,22,3,1210.68,234.31,Cancelled,121.07,-35.21
724,357,293,2,3,4418.56,362.31,Returned,441.86,2035.83
725,357,207,31,1,4305.53,103.61,Returned,430.55,4231.11
726,357,205,12,3,2464.92,261.51,Cancelled,246.49,-9.38
727,358,223,8,1,3457.88,1212.69,Delivered,345.79,782.54
728,358,285,38,4,3214.87,1082.21,Cancelled,321.49,1182.92
729,358,307,30,5,3024.68,1144.33,Cancelled,302.47,2360.37
730,359,5,18,5,807.93,91.74,Cancelled,80.79,-1340.47
731,360,1,31,2,2606.76,340.0,Cancelled,260.68,2306.23
732,360,41,12,5,615.82,144.39,Delivered,61.58,-2993.26
733,361,398,47,4,3395.71,99.78,Cancelled,339.57,1428.63
734,361,245,18,1,1144.52,34.84,Delivered,114.45,-272.52
735,362,57,7,3,2407.89,815.85,Cancelled,240.79,150.7
736,363,128,4,5,1384.35,217.1,Delivered,138.44,921.0
737,364,400,45,5,279.82,88.34,Cancelled,27.98,-3634.48
738,364,497,31,1,2124.28,581.31,Delivered,212.43,-688.64
739,365,408,11,3,1396.04,242.92,Delivered,139.6,-1964.98
740,365,303,23,5,405.37,110.03,Returned,40.54,-2071.31
741,366,437,3,4,3640.67,1344.23,Cancelled,364.07,1351.06
742,366,382,9,1,1215.0,107.45,Returned,121.5,948.93
743,366,404,25,2,1597.76,509.43,Returned,159.78,1479.05
744,367,317,38,5,1682.68,119.5,Returned,168.27,106.44
745,368,386,46,2,1750.91,392.92,Cancelled,175.09,-1304.03
746,369,104,18,1,2155.76,186.44,Delivered,215.58,1464.2
747,369,188,38,1,3480.52,481.71,Returned,348.05,1600.87
748,369,11,34,4,1485.66,450.26,Returned,148.57,-894.31
749,370,51,9,2,1956.69,211.14,Cancelled,195.67,-714.33
750,371,380,42,5,1937.7,778.77,Delivered,193.77,-2.65
751,372,247,26,5,1999.31,765.57,Cancelled,199.93,-1340.21
752,372,21,11,5,441.59,41.2,Delivered,44.16,360.77
753,373,77,46,2,956.37,141.45,Delivered,95.64,-1883.83
754,373,401,19,4,3158.3,902.94,Delivered,315.83,275.14
755,374,125,14,3,237.67,29.44,Delivered,23.77,11.23
756,375,147,39,5,584.73,0.82,Delivered,58.47,-1994.42
757,375,420,34,2,4566.79,51.91,Returned,456.68,2764.48
758,375,190,14,3,448.37,0.48,Returned,44.84,-1488.49
759,376,431,9,5,2230.47,947.93,Returned,223.05,1693.52
760,376,415,3,5,347.32,140.81,Cancelled,34.73,-3528.98
761,377,387,44,1,1414.12,289.52,Returned,141.41,434.11
762,377,252,31,5,2022.54,618.34,Cancelled,202.25,1958.18
763,378,67,5,4,2753.12,207.66,Delivered,275.31,-1092.51
764,379,348,4,5,1944.54,153.39,Delivered,194.45,681.84
765,379,480,37,1,3544.55,1386.44,Returned,354.46,3183.71
766,379,62,50,4,3887.91,375.36,Delivered,388.79,960.39
767,380,415,9,2,471.58,16.55,Delivered,47.16,-3404.72
768,381,447,26,4,3046.03,406.25,Cancelled,304.6,-273.0
769,381,353,7,4,362.32,50.95,Delivered,36.23,-1630.89
770,381,29,36,5,1744.26,319.9,Returned,174.43,795.77
771,382,424,43,1,3619.49,706.86,Returned,361.95,1602.07
772,382,496,18,2,576.32,216.52,Cancelled,57.63,-1083.8
773,383,378,44,5,4142.59,77.19,Cancelled,414.26,1803.89
774,383,263,22,5,1237.97,436.52,Delivered,123.8,-2336.93
775,383,500,34,1,736.41,100.25,Returned,73.64,211.42
776,384,365,30,1,3337.17,564.29,Delivered,333.72,1050.14
777,385,181,36,4,1574.76,21.15,Delivered,157.48,-140.48
778,385,270,45,1,1801.94,233.66,Delivered,180.19,-846.95
779,385,105,35,1,552.55,96.21,Delivered,55.26,-2548.22
780,386,138,21,1,1520.36,543.57,Cancelled,152.04,-1773.93
781,386,409,13,2,3704.01,1221.2,Delivered,370.4,-19.82
782,386,38,49,5,3554.6,294.17,Cancelled,355.46,1268.4
783,387,40,43,1,3711.15,1047.97,Cancelled,371.12,1435.99
784,387,244,32,2,2257.64,854.46,Returned,225.76,1649.9
785,387,253,47,4,1059.36,79.15,Cancelled,105.94,-1085.65
786,388,317,23,2,1316.4,485.78,Cancelled,131.64,-259.84
787,388,454,8,5,3964.05,54.23,Delivered,396.4,342.28
788,389,456,18,2,1353.62,362.94,Delivered,135.36,-119.51
789,390,50,31,3,3414.14,316.52,Delivered,341.41,3284.32
790,391,257,8,1,2879.66,495.93,Returned,287.97,38.61
791,391,482,35,5,3403.48,93.01,Delivered,340.35,-587.57
792,392,55,4,1,1881.25,329.87,Delivered,188.12,384.22
793,393,198,17,5,2589.15,981.53,Returned,258.92,272.62
794,393,324,36,5,2682.82,87.53,Delivered,268.28,1656.19
795,393,468,21,3,2940.24,481.71,Delivered,294.02,1190.1
796,394,297,40,1,1725.99,145.03,Delivered,172.6,-2029.51
797,394,276,19,4,3536.73,530.42,Returned,353.67,2000.42
798,395,420,14,5,3596.84,1021.86,Delivered,359.68,1794.53
799,395,382,2,4,1027.62,294.83,Cancelled,102.76,761.55
800,395,28,48,2,2847.58,12.12,Cancelled,284.76,2629.61
801,396,92,35,4,1862.94,206.08,Cancelled,186.29,414.76
802,396,495,30,1,1878.19,277.55,Cancelled,187.82,1564.19
803,396,215,27,4,3974.13,752.3,Returned,397.41,1487.46
804,397,479,38,4,1298.03,3.43,Delivered,129.8,-273.77
805,397,226,41,1,3656.46,1312.48,Returned,365.65,1379.08
806,397,310,32,4,3568.57,141.87,Delivered,356.86,2474.66
807,398,170,37,2,2377.75,286.79,Cancelled,237.78,631.45
808,399,467,8,4,3312.88,1249.57,Returned,331.29,3235.54
809,399,257,14,3,2378.14,997.45,Returned,237.81,-462.91
810,400,135,46,5,3471.6,1248.72,Returned,347.16,1443.34
811,400,240,20,3,3453.36,1172.44,Returned,345.34,1224.3
812,400,317,20,5,1334.91,467.27,Delivered,133.49,-241.33
813,401,259,36,1,347.43,92.5,Returned,34.74,-1135.86
814,401,65,7,4,2421.91,618.38,Cancelled,242.19,-889.23
815,401,235,5,4,3134.5,951.33,Returned,313.45,2958.53
816,402,201,37,2,736.72,69.96,Returned,73.67,-1088.76
817,403,484,46,4,2791.24,120.41,Delivered,279.12,2196.24
818,404,347,33,4,2044.24,842.14,Returned,204.42,-879.77
819,404,102,2,2,3078.13,194.17,Cancelled,307.81,1880.24
