order_item_id,return_reason,return_date,refund_amount
1920,Wrong Item,2023-10-31,414.108
1924,Wrong Item,2025-01-31,3044.322
1925,Damaged,2022-10-26,3332.61
1926,Wrong Item,2022-10-30,3171.582
1944,Wrong Item,2025-08-30,219.096
1949,No Longer Needed,2023-12-21,921.879
1953,Wrong Item,2023-03-25,2382.264
1954,No Longer Needed,2023-03-28,2171.925
1955,No Longer Needed,2024-09-21,1401.4170000000001
1963,No Longer Needed,2023-09-14,1629.891
1968,No Longer Needed,2025-09-13,1144.53
1972,Wrong Item,2022-10-13,237.12300000000002
1973,Damaged,2022-11-19,3097.854
1978,Wrong Item,2025-06-26,2085.039
1980,Wrong Item,2025-07-04,1220.877
1988,Damaged,2023-08-01,1749.132
1992,Damaged,2022-08-22,2156.724
1993,No Longer Needed,2023-09-18,3156.894
1995,Damaged,2023-09-18,1725.21
1996,Damaged,2025-09-11,197.28900000000002
1999,No Longer Needed,2025-03-07,2116.566
2002,No Longer Needed,2025-06-04,858.231
2005,Damaged,2024-12-22,585.855
2007,Damaged,2023-04-12,1523.8170000000002
2008,Damaged,2023-04-12,274.70700000000005
2010,Damaged,2024-06-27,289.44000000000005
2011,No Longer Needed,2024-07-03,3308.589
2013,Wrong Item,2022-02-12,2768.247
2014,Wrong Item,2022-02-06,2402.847
2018,No Longer Needed,2024-09-18,4209.858
2023,No Longer Needed,2024-04-14,2166.3360000000002
2026,Wrong Item,2023-11-22,384.012
2030,Wrong Item,2024-08-21,1584.63
2034,No Longer Needed,2022-08-29,517.356
2040,No Longer Needed,2025-06-20,2675.1420000000003
2047,Wrong Item,2025-11-12,989.253
2048,Wrong Item,2025-11-06,2876.076
2050,No Longer Needed,2025-05-21,1126.746
2051,Damaged,2025-05-20,3463.866
2054,Damaged,2025-12-22,263.556
2057,Damaged,2025-03-28,715.194
2058,No Longer Needed,2025-03-27,2192.418
2062,Damaged,2024-05-07,1539.486
2068,Damaged,2025-09-25,1296.63
2070,Wrong Item,2024-11-14,793.1880000000001
2078,No Longer Needed,2024-11-22,1475.46
2079,No Longer Needed,2023-05-04,3654.333
2084,Wrong Item,2022-06-28,508.878
2085,No Longer Needed,2022-06-26,3168.5130000000004
2086,Damaged,2022-06-26,3310.479
2087,Damaged,2022-11-03,2149.434
2091,No Longer Needed,2024-07-16,1857.3210000000001
2097,No Longer Needed,2022-10-04,2257.812
2101,Wrong Item,2025-05-07,998.9730000000001
2103,No Longer Needed,2022-12-31,649.197
2106,No Longer Needed,2022-12-01,2794.0229999999997
2108,Damaged,2024-11-16,2380.05
2113,No Longer Needed,2023-09-21,4020.273
2115,Wrong Item,2022-02-09,2262.2670000000003
2116,No Longer Needed,2022-08-13,1164.852
2120,Wrong Item,2025-11-30,2249.883
2121,Wrong Item,2024-09-22,1176.291
2122,Damaged,2024-09-21,2754.486
2123,Wrong Item,2024-09-25,2717.937
2125,Damaged,2025-11-14,1065.087
2128,No Longer Needed,2024-05-01,3570.9390000000003
2129,No Longer Needed,2024-04-29,1683.99
2130,No Longer Needed,2023-03-05,3430.404
2132,Damaged,2022-04-19,1458.6390000000001
2133,No Longer Needed,2022-04-14,905.724
2134,No Longer Needed,2022-05-09,3243.0240000000003
2138,No Longer Needed,2025-12-15,2561.913
2139,Wrong Item,2025-12-14,2680.587
2140,Wrong Item,2023-08-12,791.181
2144,No Longer Needed,2025-11-18,4046.319
2145,No Longer Needed,2025-11-25,3811.203
2150,Damaged,2024-10-07,2753.136
2152,No Longer Needed,2024-10-11,1825.227
2154,Damaged,2024-08-11,2879.3340000000003
2158,Wrong Item,2023-12-18,1317.7710000000002
2159,No Longer Needed,2022-10-01,4229.946
2160,Damaged,2022-09-30,256.077
2166,No Longer Needed,2025-03-01,2354.913
2169,Wrong Item,2023-07-20,930.582
2172,Damaged,2024-01-10,2627.442
2175,Damaged,2025-06-10,3237.84
2177,Wrong Item,2025-06-13,2919.0060000000003
2179,No Longer Needed,2024-06-13,1634.373
2181,Wrong Item,2024-11-23,3330.657
2185,No Longer Needed,2024-08-04,3116.214
2188,Wrong Item,2022-11-24,218.43900000000002
2193,Wrong Item,2023-01-01,1521.306
2194,Wrong Item,2023-01-04,501.984
2199,No Longer Needed,2022-02-12,1797.048
2200,Wrong Item,2022-02-10,4309.308
2202,Damaged,2025-12-12,741.303
2203,No Longer Needed,2025-12-04,530.424
2204,Damaged,2025-05-14,3517.614
2207,Damaged,2024-01-06,1853.3340000000003
2209,Wrong Item,2024-11-20,364.20300000000003
2212,No Longer Needed,2024-09-05,1355.463
2213,No Longer Needed,2024-09-10,1986.822
2214,Damaged,2024-09-08,4074.309
2218,No Longer Needed,2025-10-10,3577.563
2220,No Longer Needed,2023-08-29,936.5129999999999
2222,Wrong Item,2025-12-17,2998.485
2228,No Longer Needed,2022-07-18,2299.419
2230,No Longer Needed,2023-10-27,1607.625
2236,Wrong Item,2023-04-14,2674.854
2239,No Longer Needed,2023-10-01,3038.2110000000002
2243,Damaged,2025-08-16,3575.07
2245,Wrong Item,2025-08-16,1941.183
2258,Damaged,2022-12-31,4312.295999999999
2260,Wrong Item,2022-12-30,799.56
2264,Wrong Item,2024-02-26,936.981
2266,No Longer Needed,2025-11-07,3241.026
2273,No Longer Needed,2024-11-07,1663.038
2274,Damaged,2022-11-03,2011.1850000000002
2275,Damaged,2025-04-27,1608.93
2276,Wrong Item,2025-04-20,2901.294
2278,No Longer Needed,2023-11-24,380.45700000000005
2281,Wrong Item,2024-11-21,3329.532
2283,Wrong Item,2024-10-30,876.402
2284,Wrong Item,2024-11-03,3643.11
2286,Damaged,2024-12-07,231.78600000000003
2287,Wrong Item,2025-11-27,1554.3899999999999
2288,Wrong Item,2023-11-22,3970.08
2290,No Longer Needed,2023-04-16,1449.09
2292,Damaged,2023-04-10,213.83100000000002
2294,Wrong Item,2024-10-21,687.987
2296,Damaged,2024-10-18,279.864
2300,Wrong Item,2023-10-16,1024.722
2304,No Longer Needed,2024-03-26,491.68800000000005
2308,Wrong Item,2025-04-03,2959.938
2309,Damaged,2022-02-23,448.443
2314,Wrong Item,2024-09-14,3822.0209999999997
2316,No Longer Needed,2025-11-19,868.293
2326,Damaged,2022-06-23,2999.925
2327,Wrong Item,2022-06-25,180.46800000000002
2330,Damaged,2022-01-23,2282.7780000000002
2339,Wrong Item,2025-03-31,3354.4170000000004
2340,Wrong Item,2025-03-25,3136.221
2345,Wrong Item,2024-09-13,1337.346
2346,Wrong Item,2024-09-17,2745.693
2349,No Longer Needed,2023-12-10,1578.5100000000002
2352,Damaged,2025-12-03,337.086
2360,Wrong Item,2022-03-22,4271.265
2361,Damaged,2022-03-23,3202.8030000000003
2367,Damaged,2024-11-26,370.638
2371,Damaged,2024-12-10,1994.8500000000001
2373,No Longer Needed,2025-09-03,3534.39
2377,Wrong Item,2025-03-24,3410.946
2378,No Longer Needed,2025-03-29,708.282
2380,No Longer Needed,2022-02-08,3525.6780000000003
2383,Wrong Item,2025-05-24,507.456
2387,Wrong Item,2022-09-08,1790.226
2392,No Longer Needed,2024-12-27,2691.918
2393,No Longer Needed,2024-06-10,3103.569
2396,Damaged,2023-11-25,634.437
2399,Wrong Item,2023-09-26,770.319
2400,Wrong Item,2023-09-25,113.328
2405,Wrong Item,2023-12-21,527.553
2409,No Longer Needed,2024-01-20,2252.7450000000003
2418,Damaged,2023-05-31,539.523
2423,Damaged,2023-10-16,3045.204
2424,No Longer Needed,2024-04-03,2075.625
2426,Damaged,2024-12-28,2691.522
2427,Wrong Item,2024-12-28,2057.7509999999997
2428,No Longer Needed,2023-03-11,3972.447
2431,Wrong Item,2025-10-25,339.093
2434,No Longer Needed,2025-01-24,2514.924
2438,Wrong Item,2023-12-09,2949.606
2441,Damaged,2024-10-15,3641.922
2447,No Longer Needed,2025-11-21,2642.922
2449,Damaged,2023-12-13,2007.1979999999999
2454,No Longer Needed,2023-03-23,2053.755
2459,No Longer Needed,2024-09-25,2608.83
2464,Damaged,2025-12-07,283.869
2465,No Longer Needed,2022-04-24,106.146
2473,Damaged,2023-08-01,2655.063
2474,Damaged,2025-09-27,3381.822
2475,No Longer Needed,2025-12-10,1896.8490000000002
2476,Wrong Item,2025-12-06,2959.074
2482,No Longer Needed,2022-06-29,1942.9920000000002
2485,No Longer Needed,2025-01-14,1382.9850000000001
2488,Damaged,2023-11-12,1163.6100000000001
2489,No Longer Needed,2023-06-20,2703.5640000000003
2490,Wrong Item,2023-06-17,2667.753
2491,Damaged,2023-12-04,2516.724
2493,Wrong Item,2024-09-09,3071.799
2496,Wrong Item,2024-01-06,3671.919
2498,No Longer Needed,2025-02-20,295.425
2499,No Longer Needed,2024-10-15,1828.989
2501,No Longer Needed,2024-11-29,3152.826
2504,Damaged,2022-10-15,3197.565
2505,Wrong Item,2023-01-11,4368.1140000000005
2510,Damaged,2025-12-28,353.05199999999996
2515,No Longer Needed,2022-12-21,4073.148
2518,No Longer Needed,2025-10-25,1415.934
2521,Damaged,2022-07-24,836.109
2525,Damaged,2022-03-16,1596.996
2526,Damaged,2022-03-18,1678.311
2527,Damaged,2023-12-29,2947.761
2531,Wrong Item,2022-12-14,148.14
2532,Wrong Item,2022-12-17,3098.25
2534,Damaged,2025-01-02,3033.441
2543,Damaged,2022-01-19,3460.059
2546,Damaged,2025-08-28,3364.272
2550,No Longer Needed,2025-12-21,952.407
2551,No Longer Needed,2025-12-20,1493.388
2555,Wrong Item,2023-04-04,557.6039999999999
2559,Wrong Item,2024-06-20,663.3539999999999
2565,Damaged,2022-06-19,2393.748
2566,Wrong Item,2022-06-16,1316.862
2567,Wrong Item,2022-06-22,1797.4260000000002
2568,Wrong Item,2024-07-26,2302.317
2575,Damaged,2024-04-09,2223.2520000000004
2576,Wrong Item,2024-01-16,2371.896
2578,Wrong Item,2024-01-16,2462.508
2584,No Longer Needed,2022-11-12,2239.812
2586,Wrong Item,2023-06-23,3859.7040000000006
2587,Wrong Item,2023-06-28,1564.47
2589,No Longer Needed,2023-12-10,3763.935
2590,Damaged,2023-12-09,2530.8630000000003
2598,Damaged,2024-12-28,2762.937
2599,No Longer Needed,2024-12-31,2647.404
2600,No Longer Needed,2022-10-18,1828.827
2606,Wrong Item,2023-12-09,2046.69
2607,Damaged,2024-05-27,2283.6240000000003
2608,No Longer Needed,2023-12-17,4012.5420000000004
2611,Wrong Item,2022-08-01,1847.6909999999998
2616,Wrong Item,2024-02-08,361.91700000000003
2621,Damaged,2024-12-06,897.174
2631,Damaged,2025-10-15,3427.371
2635,No Longer Needed,2022-06-15,596.682
2636,Wrong Item,2023-07-04,2351.79
2638,No Longer Needed,2025-11-24,2009.394
2639,No Longer Needed,2025-10-22,3103.56
2640,No Longer Needed,2025-10-17,2936.133
2649,Wrong Item,2026-01-01,1286.892
2657,No Longer Needed,2024-10-15,3373.83
2659,No Longer Needed,2024-08-06,1359.666
2666,No Longer Needed,2022-11-20,2772.4770000000003
2669,Damaged,2025-07-26,2031.876
2670,Damaged,2025-07-21,4290.867
2673,Wrong Item,2022-12-28,2661.669
2683,Wrong Item,2024-12-19,1270.539
2685,Damaged,2023-06-29,760.599
2689,Wrong Item,2024-11-14,744.669
2693,Wrong Item,2023-10-15,2770.947
2695,No Longer Needed,2024-03-13,663.345
2696,Wrong Item,2024-03-13,3701.295
2697,Damaged,2024-03-20,414.42300000000006
2702,Wrong Item,2023-04-04,1576.872
2703,No Longer Needed,2024-03-30,3285.288
2705,Damaged,2023-07-22,1617.66
2706,Wrong Item,2023-07-20,226.917
2710,Wrong Item,2025-07-21,1317.5100000000002
2717,Wrong Item,2022-11-06,1598.0670000000002
2719,Damaged,2022-12-01,4446.081
2723,No Longer Needed,2024-10-03,1157.391
2728,No Longer Needed,2022-10-09,3103.011
2729,Damaged,2022-10-08,2668.446
2732,No Longer Needed,2022-06-08,3783.789
2733,Wrong Item,2022-06-08,1154.943
2734,No Longer Needed,2023-08-05,803.4119999999999
2736,Wrong Item,2025-08-15,2114.082
2737,Wrong Item,2025-08-17,3555.423
2740,Wrong Item,2022-08-30,3259.08
2745,No Longer Needed,2023-11-13,3200.382
2746,No Longer Needed,2023-07-28,2302.551
2748,Damaged,2024-02-22,2366.8740000000003
2749,Damaged,2025-06-09,258.3
2751,Wrong Item,2025-08-03,2484.558
2752,Damaged,2025-08-01,3163.536
2757,Wrong Item,2025-10-29,233.37900000000002
2761,Damaged,2025-10-04,2394.6479999999997
2764,No Longer Needed,2025-12-10,4013.1090000000004
2765,Wrong Item,2025-12-06,2134.746
2768,Wrong Item,2023-11-12,715.644
2772,No Longer Needed,2024-04-29,774.639
2775,Wrong Item,2025-09-18,496.098
2776,No Longer Needed,2024-10-13,3179.862
2777,Wrong Item,2025-12-18,1192.986
2780,Wrong Item,2022-08-29,1008.549
2786,Damaged,2025-06-11,3332.574
2789,Damaged,2022-10-21,615.024
2790,Damaged,2022-10-23,1601.982
2791,Damaged,2022-11-12,2191.7340000000004
2796,Damaged,2023-04-13,1953.486
2797,No Longer Needed,2023-04-08,401.175
2798,No Longer Needed,2023-05-25,539.442
2807,Wrong Item,2024-07-09,740.8439999999999
2808,Damaged,2024-07-17,3539.088
2816,Wrong Item,2025-11-20,1878.228
2819,Damaged,2023-01-30,233.75700000000003
2820,No Longer Needed,2023-01-25,3130.083
2829,Wrong Item,2022-12-03,2846.214
2831,No Longer Needed,2024-08-30,1033.767
2834,No Longer Needed,2022-11-26,570.726
2838,Damaged,2024-06-29,1809.738
2846,No Longer Needed,2025-10-25,1756.827
2849,Wrong Item,2022-05-29,3295.8360000000002
2852,Wrong Item,2025-05-08,885.339
2855,Damaged,2025-12-24,2693.448
2856,Damaged,2025-12-28,1246.8960000000002
2860,No Longer Needed,2023-04-18,295.78499999999997
2861,Wrong Item,2024-11-18,963.3510000000001
2864,No Longer Needed,2025-11-10,2666.556
2870,Wrong Item,2024-06-14,2701.143
2874,No Longer Needed,2025-03-04,3010.743
2876,No Longer Needed,2022-02-22,2500.821
2878,Wrong Item,2022-02-17,3005.5409999999997
2880,Wrong Item,2023-07-23,759.114
2881,Wrong Item,2025-01-05,982.566
2890,No Longer Needed,2024-05-19,3042.576
2891,No Longer Needed,2022-10-13,1601.325
2892,Damaged,2025-08-17,1764.675
2894,Damaged,2025-08-21,837.342
2899,Damaged,2023-06-17,261.027
2900,No Longer Needed,2023-06-17,3464.694
2911,Damaged,2025-08-14,895.8960000000001
2918,Wrong Item,2025-10-24,1646.838
2920,No Longer Needed,2023-10-05,1945.9530000000002
2922,Wrong Item,2023-02-24,1296.423
2923,No Longer Needed,2025-09-24,1705.095
2924,No Longer Needed,2022-08-08,3442.104
2925,No Longer Needed,2022-11-18,1304.343
2929,No Longer Needed,2022-09-16,4078.7459999999996
2934,Damaged,2024-03-12,3267.4320000000002
2943,No Longer Needed,2023-10-29,2705.0310000000004
2947,Damaged,2022-05-31,2619.018
2949,Damaged,2023-08-20,2794.554
2952,Wrong Item,2024-05-14,1356.21
2954,Wrong Item,2022-02-18,809.352
2960,No Longer Needed,2025-09-11,2823.3360000000002
2963,Wrong Item,2022-09-06,1865.232
2964,Wrong Item,2022-08-31,3711.249
2970,No Longer Needed,2025-06-07,1492.0829999999999
2972,No Longer Needed,2025-11-12,2139.534
2973,Damaged,2025-11-15,1625.6879999999999
2974,Wrong Item,2025-11-12,2150.865
2981,No Longer Needed,2023-10-10,1961.1090000000002
2995,Damaged,2024-05-04,3085.299
3003,Wrong Item,2024-08-28,1113.993
3009,Wrong Item,2025-11-08,2595.753
3010,No Longer Needed,2025-11-08,1219.8239999999998
3011,Wrong Item,2025-11-11,1140.534
3013,Wrong Item,2025-05-17,2246.103
3021,No Longer Needed,2023-08-30,2738.547
3031,Wrong Item,2023-09-11,2125.152
3038,Wrong Item,2024-10-31,1832.625
3040,No Longer Needed,2022-12-25,1919.0520000000001
3044,Wrong Item,2022-09-25,2437.443
3049,Wrong Item,2023-11-08,1905.7409999999998
3053,Damaged,2024-12-25,678.033
3054,Wrong Item,2024-12-30,450.819
3059,No Longer Needed,2025-05-28,342.44100000000003
3062,Damaged,2024-12-10,335.574
3066,Wrong Item,2025-09-18,3142.7729999999997
3070,No Longer Needed,2024-06-28,3101.13
3077,Damaged,2023-08-07,3130.551
3078,Wrong Item,2023-08-08,2278.665
3080,Damaged,2022-06-30,3074.5350000000003
3081,Damaged,2022-07-04,2085.84
3086,No Longer Needed,2025-12-30,1669.212
3088,Wrong Item,2025-08-19,3326.265
3090,No Longer Needed,2024-11-17,541.674
3092,No Longer Needed,2024-12-29,2153.322
3093,No Longer Needed,2025-04-01,1958.2649999999999
3094,No Longer Needed,2025-11-22,1869.336
3095,Damaged,2025-11-20,1452.7710000000002
3096,Wrong Item,2025-12-27,90.063
3098,No Longer Needed,2025-11-30,2500.047
3105,No Longer Needed,2023-05-06,319.122
3109,Wrong Item,2024-10-18,1743.201
3110,Wrong Item,2024-10-17,1225.818
3112,No Longer Needed,2024-05-25,4404.240000000001
3113,Wrong Item,2022-10-17,248.049
3123,Damaged,2024-11-30,1464.354
3125,Damaged,2022-07-18,372.303
3129,Damaged,2022-12-30,352.755
3131,Damaged,2023-07-13,2516.2110000000002
3137,Damaged,2022-12-21,2343.33
3143,Wrong Item,2023-11-26,3004.146
3146,No Longer Needed,2022-06-20,2255.139
3155,Damaged,2022-02-17,255.231
3158,Wrong Item,2023-08-04,3259.17
3161,Damaged,2025-10-09,2786.949
3163,Wrong Item,2022-11-09,3277.3590000000004
3173,Wrong Item,2024-09-21,144.234
3176,Wrong Item,2024-02-27,3139.1369999999997
3177,No Longer Needed,2024-10-16,702.279
3179,No Longer Needed,2025-05-18,3082.104
3183,Damaged,2023-04-22,1322.9370000000001
3186,Wrong Item,2022-03-15,1267.3890000000001
3189,Damaged,2025-02-25,2946.456
3190,Damaged,2025-02-22,2283.597
3191,No Longer Needed,2024-07-17,1092.6000000000001
3192,Wrong Item,2024-07-18,252.189
3194,Damaged,2023-11-07,3355.4610000000002
3196,Damaged,2023-11-12,1414.566
3198,Wrong Item,2023-05-09,2799.486
3199,No Longer Needed,2023-05-07,1678.0320000000002
3200,No Longer Needed,2023-08-21,653.193
3201,Damaged,2023-08-20,2806.434
3202,No Longer Needed,2023-08-18,3518.685
3203,Damaged,2023-06-22,2323.161
3205,Damaged,2023-06-26,3393.909
3206,No Longer Needed,2024-04-12,1221.912
3208,Wrong Item,2024-04-08,1041.822
3209,Damaged,2025-12-26,1305.315
3213,No Longer Needed,2024-11-24,3553.0020000000004
3214,Wrong Item,2022-12-18,3675.5460000000003
3217,No Longer Needed,2024-12-18,2054.9610000000002
3218,Damaged,2024-12-14,2951.415
3222,No Longer Needed,2024-09-27,156.888
3223,Damaged,2024-09-28,2048.733
3226,Wrong Item,2024-06-01,456.975
3228,Damaged,2024-06-05,317.682
3236,Damaged,2023-01-04,2765.934
3245,Wrong Item,2025-08-07,3892.6980000000003
3251,Wrong Item,2024-04-20,314.694
3252,Damaged,2023-05-03,280.368
3254,Damaged,2023-05-06,2672.1450000000004
3265,No Longer Needed,2024-12-16,2839.986
3268,Wrong Item,2022-10-13,3870.6120000000005
3270,No Longer Needed,2023-04-13,2000.268
3273,Damaged,2023-06-26,1499.787
3275,No Longer Needed,2024-02-21,2395.971
3278,Damaged,2022-10-23,3703.464
3279,Wrong Item,2023-09-18,2646.378
3282,Wrong Item,2025-05-01,353.34900000000005
3296,No Longer Needed,2024-04-21,195.435
3298,Damaged,2024-07-01,3160.368
3299,Damaged,2024-06-24,945.1530000000001
3300,Damaged,2025-07-30,2486.9610000000002
3303,Wrong Item,2023-09-26,2142.036
3304,Wrong Item,2024-08-06,2330.658
3305,Damaged,2024-08-08,1955.529
3307,Damaged,2023-09-07,2589.3360000000002
3309,No Longer Needed,2025-06-20,2164.122
3312,No Longer Needed,2025-07-23,2996.1090000000004
3315,Wrong Item,2023-10-08,1914.8670000000002
3316,Wrong Item,2022-08-01,2970.702
3319,No Longer Needed,2023-07-25,2039.778
3320,Damaged,2023-07-23,2445.372
3321,No Longer Needed,2024-05-04,1617.948
3323,Damaged,2024-10-16,726.5070000000001
3325,Damaged,2025-12-22,2388.879
3328,No Longer Needed,2025-01-26,1219.248
3330,Wrong Item,2023-10-03,3590.856
3331,No Longer Needed,2023-03-15,2621.592
3332,No Longer Needed,2023-03-13,2780.289
3335,Damaged,2025-12-23,1267.452
3337,No Longer Needed,2025-12-23,1938.7530000000002
3343,Damaged,2023-07-31,2062.458
3346,No Longer Needed,2025-10-14,1415.916
3348,Damaged,2023-06-30,1447.461
3357,Damaged,2025-11-30,280.746
3358,Damaged,2025-11-24,667.332
3360,No Longer Needed,2023-04-02,1632.897
3364,Damaged,2025-10-24,1544.7600000000002
3368,Damaged,2022-10-11,633.708
3370,Damaged,2025-12-22,2563.8840000000005
3374,No Longer Needed,2025-08-16,2554.038
3378,Wrong Item,2025-07-18,1542.78
3379,Wrong Item,2023-10-24,1213.893
3385,No Longer Needed,2024-06-14,2840.787
3389,No Longer Needed,2024-05-13,3499.4159999999997
3391,Wrong Item,2025-08-11,4320.837
3405,Wrong Item,2025-11-18,2170.521
3406,Wrong Item,2023-11-15,878.2560000000001
3409,No Longer Needed,2025-01-24,997.443
3415,Wrong Item,2024-08-28,1982.5020000000002
3421,No Longer Needed,2023-11-12,3338.3250000000003
3422,No Longer Needed,2023-11-15,2206.3140000000003
3424,Damaged,2024-09-24,2158.569
3425,No Longer Needed,2024-09-10,1938.78
3429,Damaged,2025-03-03,1506.816
3432,Wrong Item,2025-11-17,630.936
3433,Damaged,2025-01-30,1476.909
3434,Wrong Item,2025-01-29,2761.056
3436,Wrong Item,2025-09-01,2082.483
3437,No Longer Needed,2025-08-26,1857.0780000000002
3441,Damaged,2022-12-18,1087.326
3442,No Longer Needed,2022-04-26,2287.872
3443,No Longer Needed,2022-04-25,1138.743
3453,No Longer Needed,2025-07-09,3174.57
3454,No Longer Needed,2025-06-13,2712.537
3455,No Longer Needed,2025-06-09,468.95399999999995
3458,Wrong Item,2024-05-05,1673.19
3460,No Longer Needed,2024-09-15,507.15000000000003
3474,No Longer Needed,2022-03-11,1897.155
3476,No Longer Needed,2022-07-31,2270.9610000000002
3477,No Longer Needed,2022-07-30,2535.516
3481,No Longer Needed,2022-12-15,3144.0240000000003
3487,Wrong Item,2023-06-23,549.6210000000001
3489,Wrong Item,2023-06-20,3323.358
3493,Damaged,2023-12-20,2770.4610000000002
3494,No Longer Needed,2023-12-24,1582.803
3495,No Longer Needed,2025-08-19,3177.027
3499,Damaged,2022-11-28,270.153
3500,Damaged,2023-10-23,3372.435
3502,No Longer Needed,2024-07-07,435.393
3504,Wrong Item,2023-08-10,372.06
3506,Wrong Item,2024-09-22,1762.101
3508,Wrong Item,2023-05-16,2211.309
3511,No Longer Needed,2025-08-30,499.69800000000004
3513,No Longer Needed,2022-12-09,3350.871
3514,Damaged,2022-12-06,416.043
3519,No Longer Needed,2022-09-28,2596.86
3523,Damaged,2024-11-30,4152.231000000001
3524,Damaged,2024-12-05,4053.078
3525,No Longer Needed,2023-11-29,3462.714
