order_id,customer_id,order_date,payment_mode,order_status,order_channel
607,954,2025-07-27,COD,Delivered,Web
608,14,2025-10-22,UPI,Delivered,Web
609,933,2025-03-09,Wallet,Delivered,Web
610,613,2022-12-10,UPI,Delivered,App
611,1480,2023-12-04,UPI,Delivered,App
612,1883,2025-10-12,Wallet,Delivered,App
613,920,2022-12-26,Wallet,Delivered,App
614,126,2022-10-20,COD,Delivered,App
615,1246,2025-01-06,COD,Cancelled,App
616,1423,2022-06-11,COD,Delivered,App
617,192,2025-10-18,COD,Delivered,Web
618,905,2025-07-09,Wallet,Returned,App
619,435,2022-12-25,Wallet,Delivered,Web
620,671,2022-05-12,UPI,Delivered,Web
621,595,2022-12-23,COD,Returned,Web
622,585,2025-01-13,UPI,Delivered,App
623,1862,2024-09-26,Wallet,Delivered,Web
624,495,2023-10-20,COD,Delivered,App
625,1254,2024-07-15,Wallet,Delivered,App
626,952,2022-12-07,UPI,Delivered,App
627,1889,2025-06-11,UPI,Delivered,App
628,948,2022-10-01,UPI,Delivered,Web
629,1437,2024-10-28,Wallet,Delivered,App
630,192,2022-03-05,Wallet,Returned,Web
631,1478,2024-11-17,Wallet,Delivered,Web
632,1934,2023-03-09,UPI,Cancelled,Web
633,209,2024-10-19,COD,Delivered,App
634,748,2024-04-28,COD,Delivered,App
635,1813,2022-11-11,UPI,Returned,Web
636,100,2025-11-11,Wallet,Returned,App
637,610,2024-12-02,Wallet,Delivered,App
638,668,2025-01-28,UPI,Delivered,Web
639,71,2023-11-11,UPI,Delivered,App
640,855,2025-04-18,UPI,Delivered,Web
641,1698,2024-01-04,COD,Delivered,Web
642,1377,2024-05-27,COD,Returned,Web
643,1995,2022-07-15,UPI,Returned,Web
644,1840,2024-08-06,UPI,Delivered,Web
645,106,2024-12-19,UPI,Returned,App
646,1169,2022-07-15,UPI,Returned,Web
647,1132,2024-12-13,COD,Delivered,App
648,1907,2022-12-06,UPI,Delivered,Web
649,1905,2023-01-14,UPI,Delivered,Web
650,752,2022-05-04,COD,Delivered,App
651,1072,2024-12-23,COD,Delivered,App
652,404,2024-01-01,Wallet,Delivered,App
653,445,2022-08-15,COD,Delivered,App
654,939,2023-02-11,Wallet,Delivered,Web
655,1558,2025-10-26,UPI,Delivered,Web
656,1680,2023-02-26,Wallet,Delivered,App
657,796,2022-06-14,UPI,Delivered,App
658,1131,2025-11-27,Wallet,Delivered,Web
659,30,2025-10-01,Wallet,Cancelled,Web
660,1458,2022-12-22,COD,Delivered,App
661,1801,2022-04-24,UPI,Delivered,Web
662,750,2025-05-18,COD,Returned,Web
663,298,2023-10-16,COD,Delivered,App
664,743,2024-10-06,UPI,Delivered,App
665,1920,2023-10-13,UPI,Delivered,App
666,757,2024-04-23,COD,Returned,App
667,617,2022-09-09,UPI,Delivered,App
668,1768,2023-11-07,UPI,Delivered,Web
669,1625,2024-11-02,UPI,Delivered,App
670,1305,2025-03-28,COD,Returned,Web
671,1546,2024-05-05,UPI,Returned,App
672,1349,2023-08-21,Wallet,Cancelled,Web
673,744,2025-05-06,Wallet,Delivered,Web
674,1422,2025-09-19,Wallet,Cancelled,App
675,1732,2023-12-13,COD,Delivered,App
676,961,2022-01-04,COD,Delivered,App
677,1613,2022-12-05,COD,Delivered,App
678,1834,2024-11-25,COD,Returned,Web
679,670,2023-01-08,UPI,Delivered,Web
680,1310,2024-04-13,Wallet,Delivered,App
681,1180,2022-09-27,UPI,Delivered,App
682,763,2022-03-14,COD,Delivered,Web
683,200,2023-06-25,UPI,Delivered,App
684,1748,2023-01-07,COD,Cancelled,App
685,1140,2022-12-05,UPI,Cancelled,App
686,1954,2023-05-24,UPI,Delivered,App
687,1746,2022-06-25,Wallet,Delivered,App
688,888,2022-06-21,UPI,Delivered,Web
689,937,2022-12-27,Wallet,Delivered,App
690,538,2025-09-25,COD,Delivered,Web
691,876,2024-12-03,UPI,Delivered,App
692,973,2024-01-05,UPI,Cancelled,Web
693,1475,2022-06-28,COD,Delivered,Web
694,1773,2023-11-18,UPI,Delivered,Web
695,1746,2025-04-17,Wallet,Delivered,Web
696,1601,2024-08-01,UPI,Returned,Web
697,314,2023-10-02,Wallet,Delivered,App
698,1657,2025-07-18,COD,Delivered,App
699,1477,2023-07-16,UPI,Delivered,Web
700,30,2023-07-19,UPI,Delivered,App
701,1112,2025-12-15,COD,Delivered,Web
702,1556,2023-12-24,COD,Cancelled,App
703,1277,2023-11-17,COD,Cancelled,Web
704,1030,2023-12-11,UPI,Delivered,App
705,131,2022-11-05,COD,Delivered,App
706,1646,2025-04-15,COD,Cancelled,Web
707,224,2023-05-06,UPI,Delivered,Web
708,1595,2023-12-17,COD,Delivered,Web
709,1885,2024-12-28,Wallet,Delivered,Web
710,323,2025-11-25,Wallet,Delivered,App
711,170,2025-12-23,Wallet,Delivered,Web
712,1318,2024-02-17,Wallet,Delivered,App
713,48,2024-09-20,COD,Delivered,App
714,534,2024-11-11,UPI,Cancelled,App
715,1988,2023-07-19,COD,Delivered,App
716,1799,2024-12-12,COD,Delivered,App
717,235,2025-10-04,Wallet,Returned,Web
718,736,2022-02-27,COD,Delivered,App
719,579,2025-10-08,COD,Delivered,Web
720,947,2022-08-09,Wallet,Delivered,Web
721,1291,2024-11-01,UPI,Delivered,Web
722,570,2023-12-21,Wallet,Cancelled,App
723,1275,2022-12-03,COD,Cancelled,App
724,1226,2023-07-08,UPI,Cancelled,Web
725,1077,2022-12-21,COD,Cancelled,Web
726,129,2024-05-07,UPI,Delivered,App
727,1677,2023-12-09,COD,Delivered,Web
728,1766,2022-10-07,Wallet,Returned,App
729,1689,2024-01-22,COD,Delivered,Web
730,561,2024-06-26,COD,Delivered,Web
731,1113,2025-08-17,Wallet,Delivered,App
732,644,2025-09-28,COD,Delivered,App
733,1462,2024-12-13,UPI,Delivered,App
734,863,2023-11-25,Wallet,Delivered,Web
735,100,2022-08-22,Wallet,Returned,App
736,28,2024-12-17,Wallet,Delivered,App
737,1354,2024-02-06,Wallet,Delivered,App
738,179,2022-12-13,COD,Delivered,Web
739,856,2025-11-14,COD,Returned,App
740,570,2022-10-27,Wallet,Delivered,Web
741,618,2025-10-10,UPI,Delivered,Web
742,99,2023-03-05,COD,Returned,Web
743,740,2025-02-23,COD,Returned,Web
744,1523,2022-07-11,Wallet,Delivered,App
745,595,2022-04-12,UPI,Cancelled,App
746,148,2024-03-13,UPI,Delivered,App
747,1679,2023-05-18,COD,Delivered,Web
748,1803,2022-07-12,COD,Delivered,Web
749,1687,2023-11-07,Wallet,Cancelled,App
750,775,2025-03-14,UPI,Cancelled,Web
751,890,2025-07-21,COD,Delivered,Web
752,1520,2023-09-01,UPI,Delivered,App
753,962,2022-08-27,UPI,Delivered,App
754,1547,2025-07-06,COD,Delivered,Web
755,547,2025-06-13,COD,Delivered,Web
756,1932,2023-11-09,COD,Delivered,Web
757,984,2024-10-02,UPI,Delivered,App
758,211,2023-06-18,COD,Delivered,Web
759,1660,2024-08-23,UPI,Delivered,Web
760,366,2025-08-14,Wallet,Delivered,App
761,985,2023-07-08,UPI,Delivered,App
762,44,2024-06-13,COD,Delivered,App
763,535,2022-08-27,Wallet,Delivered,App
764,70,2022-10-16,UPI,Delivered,App
765,1360,2025-07-09,COD,Delivered,Web
766,1727,2025-07-03,UPI,Delivered,Web
767,1721,2022-11-09,COD,Delivered,App
768,1572,2025-02-11,COD,Delivered,Web
769,1162,2024-09-13,UPI,Delivered,App
770,469,2023-10-08,Wallet,Cancelled,App
771,902,2025-10-19,UPI,Delivered,Web
772,827,2023-03-20,COD,Delivered,App
773,1387,2025-11-22,COD,Cancelled,App
774,1094,2022-12-09,Wallet,Delivered,App
775,1263,2022-12-15,Wallet,Cancelled,App
776,1085,2022-05-12,Wallet,Delivered,App
777,1151,2024-06-20,Wallet,Delivered,App
778,627,2023-10-25,UPI,Delivered,Web
779,296,2023-11-04,Wallet,Delivered,App
780,1954,2024-04-23,Wallet,Delivered,Web
781,1513,2022-10-04,UPI,Delivered,App
782,198,2024-01-07,Wallet,Delivered,Web
783,1290,2023-01-15,Wallet,Delivered,App
784,336,2025-11-03,Wallet,Cancelled,App
785,1014,2024-10-18,COD,Returned,App
786,1516,2025-12-27,UPI,Delivered,App
787,1943,2024-10-11,Wallet,Delivered,Web
788,1207,2024-09-08,UPI,Delivered,App
789,1957,2024-10-07,UPI,Delivered,Web
790,910,2022-12-25,Wallet,Cancelled,Web
791,99,2023-12-05,COD,Delivered,App
792,283,2022-09-21,Wallet,Returned,App
793,1561,2024-11-01,Wallet,Delivered,App
794,1890,2024-12-08,UPI,Delivered,App
795,1946,2022-10-26,Wallet,Delivered,App
796,267,2022-12-25,UPI,Cancelled,App
797,149,2022-04-21,Wallet,Delivered,App
798,1724,2023-10-01,COD,Delivered,Web
799,1189,2023-10-05,UPI,Delivered,Web
800,1658,2024-01-07,Wallet,Cancelled,Web
801,327,2024-04-18,COD,Delivered,Web
802,177,2023-10-05,COD,Delivered,App
803,493,2023-05-11,Wallet,Returned,App
804,1963,2023-11-17,UPI,Delivered,Web
805,680,2025-10-09,Wallet,Cancelled,App
806,1136,2022-10-27,Wallet,Cancelled,App
807,1330,2024-02-02,Wallet,Cancelled,App
808,1604,2022-11-28,COD,Delivered,Web
809,645,2025-11-04,UPI,Delivered,Web
810,329,2024-03-28,COD,Cancelled,App
811,306,2025-11-25,Wallet,Delivered,Web
812,290,2023-09-02,UPI,Delivered,App
813,511,2023-11-22,Wallet,Delivered,App
814,575,2023-10-18,COD,Delivered,App
815,1331,2024-11-16,UPI,Delivered,App
816,1384,2022-12-12,UPI,Delivered,Web
817,1872,2024-04-10,Wallet,Delivered,App
818,597,2025-08-23,UPI,Delivered,App
819,412,2025-05-19,COD,Delivered,Web
820,1588,2022-12-03,COD,Returned,Web
821,478,2022-12-17,COD,Delivered,Web
822,217,2022-01-02,COD,Delivered,App
823,1333,2022-10-04,Wallet,Delivered,App
824,336,2024-10-26,COD,Delivered,App
825,12,2025-09-18,COD,Delivered,Web
826,485,2025-12-01,COD,Cancelled,Web
827,1001,2025-03-27,COD,Delivered,Web
828,152,2025-05-03,Wallet,Cancelled,Web
829,1601,2022-12-21,COD,Delivered,App
830,1973,2024-10-18,Wallet,Delivered,App
831,1613,2024-11-26,Wallet,Delivered,Web
832,1083,2024-12-23,COD,Delivered,App
833,1772,2025-04-13,Wallet,Delivered,App
834,1506,2023-12-09,COD,Delivered,Web
835,408,2024-03-01,COD,Delivered,App
836,300,2025-05-08,COD,Delivered,App
837,1621,2023-02-28,COD,Delivered,App
838,864,2024-12-25,UPI,Returned,App
839,1958,2024-02-13,UPI,Delivered,App
840,132,2024-08-10,Wallet,Returned,App
841,1116,2022-05-11,UPI,Delivered,App
842,1463,2025-07-22,UPI,Delivered,Web
843,227,2023-12-24,UPI,Delivered,Web
844,1271,2023-12-07,Wallet,Delivered,Web
845,1534,2024-10-05,Wallet,Returned,App
846,659,2023-07-09,COD,Delivered,App
847,91,2023-12-15,COD,Delivered,App
848,1504,2024-10-03,UPI,Delivered,App
849,1087,2024-08-10,UPI,Cancelled,Web
850,34,2024-08-27,UPI,Returned,Web
851,1702,2025-06-08,COD,Cancelled,App
852,1670,2025-10-22,UPI,Delivered,Web
853,1145,2025-06-14,COD,Delivered,App
854,1309,2025-03-25,Wallet,Delivered,App
855,726,2023-10-16,Wallet,Delivered,App
856,1871,2022-12-27,UPI,Delivered,Web
857,136,2025-10-12,COD,Delivered,Web
858,396,2024-10-10,COD,Delivered,Web
859,1262,2022-03-25,COD,Returned,Web
860,1285,2023-11-15,UPI,Delivered,Web
861,1552,2024-12-10,Wallet,Returned,App
862,1735,2025-11-06,COD,Delivered,Web
863,207,2025-11-26,Wallet,Cancelled,App
864,1531,2024-10-17,COD,Delivered,Web
865,385,2024-10-21,UPI,Cancelled,Web
866,770,2024-09-12,Wallet,Returned,Web
867,988,2024-08-28,UPI,Cancelled,App
868,1427,2024-11-16,UPI,Delivered,Web
869,550,2023-11-01,UPI,Delivered,Web
870,1693,2023-08-15,COD,Returned,App
871,1412,2023-02-06,COD,Delivered,Web
872,194,2022-07-22,UPI,Delivered,Web
873,1808,2024-01-21,Wallet,Delivered,Web
874,1348,2023-12-21,COD,Delivered,Web
875,1847,2023-05-27,COD,Returned,App
876,115,2022-08-26,COD,Delivered,App
877,1446,2024-04-26,UPI,Cancelled,App
878,1909,2023-12-03,UPI,Delivered,Web
879,891,2023-11-22,UPI,Returned,Web
880,1036,2022-04-01,Wallet,Delivered,Web
881,464,2022-10-27,Wallet,Delivered,App
882,1336,2022-10-03,Wallet,Delivered,App
883,1070,2025-06-03,Wallet,Delivered,Web
884,354,2023-07-27,COD,Returned,App
885,180,2023-10-08,Wallet,Delivered,App
886,1739,2023-04-19,COD,Delivered,App
887,1497,2024-04-02,COD,Delivered,Web
888,94,2024-06-21,UPI,Delivered,App
889,1598,2025-08-27,Wallet,Delivered,Web
890,269,2024-10-04,UPI,Delivered,App
891,1269,2024-09-09,Wallet,Delivered,Web
892,1125,2025-02-09,UPI,Delivered,Web
893,1417,2025-11-22,UPI,Delivered,Web
894,8,2025-09-25,Wallet,Delivered,Web
895,266,2023-02-24,COD,Delivered,Web
896,1110,2022-12-27,COD,Delivered,Web
897,1874,2022-09-09,COD,Delivered,App
898,475,2023-06-05,Wallet,Returned,Web
899,1663,2024-09-13,UPI,Delivered,App
900,756,2022-03-06,UPI,Delivered,App
901,137,2022-05-10,UPI,Delivered,App
902,1489,2024-09-14,UPI,Delivered,Web
903,1372,2023-10-23,UPI,Delivered,App
904,988,2025-01-08,UPI,Delivered,App
905,1941,2022-11-25,Wallet,Delivered,Web
906,541,2025-07-26,COD,Returned,App
907,723,2024-06-09,COD,Delivered,Web
908,1019,2022-12-07,Wallet,Delivered,Web
909,384,2025-09-14,UPI,Returned,Web
910,1102,2024-01-14,Wallet,Delivered,App
911,310,2025-09-06,UPI,Delivered,App
912,725,2024-12-15,Wallet,Delivered,Web
913,865,2023-09-21,Wallet,Returned,Web
914,1320,2022-12-11,COD,Returned,App
915,986,2025-10-04,COD,Delivered,Web
916,49,2025-05-15,UPI,Delivered,Web
917,1475,2022-06-17,UPI,Delivered,App
918,1445,2023-10-13,UPI,Delivered,Web
919,1293,2023-10-23,COD,Delivered,App
920,1045,2024-02-25,Wallet,Delivered,Web
921,297,2022-08-20,COD,Delivered,App
922,175,2025-04-21,Wallet,Cancelled,App
923,890,2022-07-12,COD,Delivered,App
924,656,2022-12-12,Wallet,Delivered,App
925,1742,2023-12-08,UPI,Delivered,App
926,473,2024-10-04,UPI,Delivered,App
927,1344,2022-11-26,Wallet,Delivered,App
928,773,2023-03-23,Wallet,Returned,App
929,823,2025-04-13,UPI,Delivered,Web
930,941,2023-11-23,Wallet,Cancelled,Web
931,568,2025-09-25,COD,Delivered,App
932,1968,2023-08-17,COD,Cancelled,App
933,1125,2022-06-11,UPI,Cancelled,Web
934,1677,2023-04-04,Wallet,Delivered,Web
935,1764,2025-09-11,UPI,Delivered,Web
936,522,2024-10-01,COD,Cancelled,Web
937,602,2025-09-17,Wallet,Delivered,Web
938,1980,2023-11-12,Wallet,Returned,Web
939,888,2024-12-22,COD,Delivered,App
940,959,2024-12-19,COD,Delivered,Web
941,422,2025-09-14,Wallet,Delivered,Web
942,32,2024-12-11,COD,Delivered,App
943,1123,2022-05-27,COD,Delivered,App
944,625,2023-09-21,Wallet,Delivered,Web
945,1102,2022-01-27,Wallet,Delivered,Web
946,1499,2025-05-13,UPI,Delivered,App
947,155,2022-11-11,COD,Delivered,App
948,262,2023-10-07,COD,Delivered,App
949,118,2023-10-26,Wallet,Delivered,Web
950,1999,2025-05-05,COD,Delivered,App
951,251,2023-10-25,COD,Delivered,Web
952,1348,2025-01-26,UPI,Delivered,Web
953,654,2022-10-22,UPI,Delivered,App
954,63,2024-06-14,COD,Delivered,App
955,1790,2025-12-10,UPI,Delivered,Web
956,1807,2025-01-17,COD,Cancelled,Web
957,1537,2023-10-01,COD,Delivered,Web
958,1679,2025-09-22,Wallet,Cancelled,Web
959,1461,2023-09-25,COD,Delivered,Web
960,1736,2022-01-14,Wallet,Delivered,App
961,586,2023-04-09,UPI,Delivered,App
962,1322,2025-08-24,COD,Delivered,Web
963,1649,2022-10-27,Wallet,Delivered,App
964,625,2022-11-11,Wallet,Cancelled,Web
965,488,2023-12-13,Wallet,Delivered,Web
966,1410,2023-12-04,Wallet,Delivered,App
967,60,2023-03-23,COD,Returned,App
968,1338,2024-09-13,UPI,Delivered,App
969,818,2023-11-17,Wallet,Delivered,Web
970,478,2025-02-03,UPI,Delivered,Web
971,516,2022-05-15,UPI,Delivered,Web
972,1381,2023-09-09,Wallet,Delivered,App
973,42,2023-10-23,COD,Delivered,App
974,1571,2022-01-16,COD,Cancelled,App
975,1079,2025-09-08,UPI,Delivered,Web
976,1634,2022-10-11,Wallet,Delivered,App
977,1193,2022-11-15,COD,Returned,Web
978,390,2025-07-26,COD,Delivered,App
979,426,2025-06-20,Wallet,Returned,Web
980,1954,2025-07-01,UPI,Delivered,Web
981,1711,2022-12-09,COD,Cancelled,Web
982,578,2022-05-12,UPI,Delivered,Web
983,1815,2024-11-24,Wallet,Delivered,App
984,417,2023-07-26,UPI,Delivered,App
985,453,2024-05-20,UPI,Delivered,Web
986,1565,2022-08-12,UPI,Cancelled,Web
987,1026,2023-09-10,COD,Delivered,Web
988,1736,2025-09-09,Wallet,Delivered,App
989,1175,2025-02-27,UPI,Delivered,Web
990,683,2025-05-27,Wallet,Delivered,Web
991,155,2024-12-20,Wallet,Delivered,Web
992,1897,2023-04-09,UPI,Delivered,App
993,367,2024-06-23,COD,Delivered,App
994,1388,2025-11-13,UPI,Delivered,Web
995,196,2022-02-04,Wallet,Delivered,App
996,1746,2024-06-26,COD,Delivered,Web
997,1945,2024-09-12,UPI,Delivered,Web
998,882,2025-09-23,UPI,Delivered,App
999,930,2022-10-28,Wallet,Delivered,App
1000,857,2024-04-09,COD,Delivered,Web
1001,199,2023-11-18,UPI,Returned,App
1002,468,2024-10-20,COD,Delivered,Web
1003,480,2024-08-13,COD,Delivered,Web
1004,540,2025-01-23,UPI,Delivered,Web
1005,1412,2022-09-02,UPI,Delivered,Web
1006,202,2022-08-26,Wallet,Delivered,App
1007,916,2023-06-24,UPI,Delivered,Web
1008,1658,2025-06-13,UPI,Returned,Web
1009,229,2022-08-12,Wallet,Delivered,App
1010,461,2025-04-10,COD,Cancelled,Web
1011,1721,2023-04-28,Wallet,Delivered,App
1012,530,2025-11-04,COD,Delivered,Web
1013,188,2025-05-14,Wallet,Delivered,App
1014,1958,2023-07-02,UPI,Delivered,Web
1015,1146,2025-12-12,UPI,Delivered,App
1016,1198,2025-11-22,UPI,Returned,Web
1017,504,2025-03-24,Wallet,Returned,App
1018,867,2024-11-28,Wallet,Delivered,App
1019,1308,2025-01-23,UPI,Delivered,App
1020,1726,2024-04-27,COD,Delivered,Web
1021,1312,2024-10-21,Wallet,Delivered,App
1022,886,2024-01-17,UPI,Delivered,App
1023,1581,2025-02-13,Wallet,Delivered,Web
1024,1589,2025-09-17,COD,Delivered,App
1025,1883,2024-11-08,UPI,Delivered,Web
1026,1,2024-05-02,UPI,Delivered,App
1027,1180,2022-12-14,Wallet,Delivered,Web
1028,563,2025-12-20,UPI,Delivered,Web
1029,1057,2022-09-10,Wallet,Delivered,App
1030,179,2024-11-20,COD,Cancelled,App
1031,931,2023-05-02,UPI,Delivered,App
1032,114,2022-08-21,Wallet,Delivered,App
1033,88,2022-06-18,Wallet,Delivered,Web
1034,381,2022-10-26,COD,Delivered,Web
1035,121,2023-02-25,UPI,Delivered,Web
1036,1346,2024-07-11,COD,Delivered,App
1037,1919,2024-09-27,UPI,Delivered,Web
1038,1308,2022-09-27,Wallet,Returned,App
1039,1876,2024-11-16,Wallet,Returned,App
1040,345,2022-02-11,Wallet,Delivered,Web
1041,274,2025-05-03,COD,Delivered,App
1042,701,2022-12-21,Wallet,Delivered,App
1043,689,2022-11-27,Wallet,Delivered,Web
1044,212,2024-11-11,COD,Delivered,App
1045,1307,2023-08-27,COD,Delivered,Web
1046,1494,2023-09-16,Wallet,Cancelled,Web
1047,1472,2022-02-07,Wallet,Returned,App
1048,1669,2022-08-11,Wallet,Delivered,App
1049,1047,2025-11-25,UPI,Delivered,Web
1050,1322,2025-11-23,COD,Returned,Web
1051,357,2024-09-16,Wallet,Delivered,App
1052,824,2025-11-04,UPI,Delivered,Web
1053,49,2024-02-17,Wallet,Delivered,Web
1054,513,2024-04-24,Wallet,Delivered,App
1055,413,2023-02-28,COD,Delivered,App
1056,542,2022-04-10,UPI,Returned,Web
1057,1980,2022-05-06,COD,Delivered,Web
1058,625,2025-12-05,COD,Returned,App
1059,1266,2023-08-04,COD,Delivered,App
1060,1918,2024-02-20,COD,Returned,App
1061,597,2025-11-15,COD,Delivered,Web
1062,606,2022-07-05,UPI,Delivered,Web
1063,1472,2024-09-23,Wallet,Delivered,Web
1064,536,2024-10-05,Wallet,Delivered,App
1065,1427,2024-08-03,Wallet,Delivered,Web
1066,535,2025-09-24,UPI,Delivered,Web
1067,254,2023-12-16,COD,Delivered,Web
1068,1456,2022-09-25,UPI,Delivered,App
1069,1432,2024-11-09,Wallet,Returned,App
1070,1240,2022-10-22,Wallet,Delivered,App
1071,1697,2025-02-21,UPI,Cancelled,Web
1072,820,2024-12-16,UPI,Cancelled,App
1073,1197,2023-07-11,Wallet,Delivered,Web
1074,1021,2024-01-01,UPI,Delivered,Web
1075,6,2023-10-20,Wallet,Delivered,Web
1076,970,2025-06-04,COD,Delivered,Web
1077,852,2024-06-09,Wallet,Delivered,App
1078,1234,2024-11-16,UPI,Returned,Web
1079,407,2024-09-17,COD,Cancelled,App
1080,1560,2024-08-01,UPI,Delivered,Web
1081,582,2022-11-20,COD,Delivered,App
1082,1727,2022-10-03,COD,Cancelled,App
1083,1710,2022-12-27,UPI,Delivered,Web
1084,132,2024-04-16,COD,Delivered,App
1085,1094,2023-04-11,UPI,Delivered,Web
1086,130,2022-02-03,Wallet,Delivered,Web
1087,710,2025-12-02,UPI,Delivered,Web
1088,796,2025-05-11,UPI,Delivered,App
1089,590,2024-01-04,COD,Delivered,App
1090,807,2024-11-18,UPI,Delivered,Web
1091,572,2024-09-03,Wallet,Delivered,App
1092,1117,2022-01-06,Wallet,Delivered,Web
1093,65,2022-05-28,Wallet,Delivered,Web
1094,684,2025-10-04,UPI,Delivered,Web
1095,871,2023-08-26,Wallet,Delivered,App
1096,649,2025-12-13,Wallet,Delivered,Web
1097,873,2023-12-13,COD,Delivered,Web
1098,302,2025-12-20,UPI,Cancelled,App
1099,397,2022-07-08,COD,Delivered,App
1100,984,2023-10-19,UPI,Delivered,Web
1101,1169,2024-02-06,COD,Delivered,Web
1102,385,2023-04-07,Wallet,Returned,App
1103,567,2024-07-11,COD,Delivered,Web
1104,1338,2023-09-28,Wallet,Delivered,Web
1105,1860,2023-08-17,COD,Delivered,App
1106,1195,2025-08-11,COD,Delivered,App
1107,540,2022-06-10,Wallet,Returned,Web
1108,1724,2025-05-25,COD,Delivered,Web
1109,961,2023-04-01,COD,Returned,App
1110,928,2024-04-16,Wallet,Delivered,App
1111,627,2025-02-22,COD,Delivered,App
1112,1350,2024-10-12,UPI,Delivered,App
1113,789,2022-12-24,COD,Delivered,App
1114,1190,2022-12-01,COD,Returned,App
1115,125,2024-02-24,Wallet,Delivered,App
1116,833,2024-06-05,COD,Returned,App
1117,29,2025-11-03,UPI,Delivered,Web
1118,847,2024-12-26,UPI,Delivered,App
1119,1264,2025-09-13,COD,Delivered,App
1120,1357,2024-11-05,COD,Delivered,Web
1121,1408,2022-11-01,COD,Returned,App
1122,186,2025-04-17,COD,Delivered,Web
1123,613,2023-11-17,Wallet,Returned,App
1124,122,2023-10-11,COD,Returned,Web
1125,1825,2024-11-14,Wallet,Delivered,App
1126,490,2024-10-24,Wallet,Delivered,Web
1127,1237,2024-11-28,Wallet,Delivered,Web
1128,986,2025-11-20,COD,Delivered,App
1129,529,2023-11-14,COD,Cancelled,App
1130,1801,2023-04-06,Wallet,Delivered,App
1131,373,2024-02-02,UPI,Delivered,App
1132,1430,2024-10-12,COD,Delivered,Web
1133,1064,2025-03-09,Wallet,Delivered,App
1134,805,2023-10-07,COD,Delivered,Web
1135,1777,2023-08-01,UPI,Delivered,Web
1136,1273,2025-12-13,COD,Delivered,App
1137,1718,2024-03-24,UPI,Delivered,Web
1138,366,2025-03-26,UPI,Delivered,App
1139,1142,2022-02-14,Wallet,Delivered,App
1140,1529,2024-09-05,Wallet,Delivered,App
1141,1517,2024-06-10,COD,Delivered,App
1142,481,2025-11-11,UPI,Delivered,Web
1143,515,2022-07-28,UPI,Delivered,App
1144,1627,2022-02-27,COD,Delivered,Web
1145,539,2022-06-20,Wallet,Delivered,App
1146,1828,2025-01-17,Wallet,Delivered,Web
1147,1269,2022-01-16,COD,Delivered,App
1148,533,2025-04-11,COD,Delivered,App
1149,23,2022-04-05,Wallet,Returned,App
1150,368,2023-12-28,Wallet,Delivered,App
1151,1848,2023-09-07,Wallet,Delivered,Web
1152,1173,2025-03-22,Wallet,Delivered,Web
1153,397,2023-12-08,COD,Delivered,Web
1154,725,2024-09-09,Wallet,Delivered,Web
1155,1828,2023-12-05,Wallet,Returned,App
1156,349,2024-10-16,UPI,Delivered,Web
1157,1517,2025-11-27,UPI,Delivered,Web
1158,1583,2025-12-18,UPI,Delivered,App
1159,120,2023-05-13,UPI,Delivered,App
1160,1443,2022-03-19,UPI,Delivered,Web
1161,867,2024-08-15,UPI,Delivered,Web
1162,397,2022-01-04,COD,Delivered,App
1163,633,2024-11-21,UPI,Delivered,App
1164,179,2024-11-26,Wallet,Delivered,Web
1165,1990,2024-12-08,UPI,Delivered,App
1166,756,2025-08-28,Wallet,Returned,Web
1167,738,2023-10-02,UPI,Delivered,Web
1168,1917,2025-03-22,COD,Delivered,Web
1169,987,2022-02-04,UPI,Delivered,Web
1170,1781,2025-05-14,Wallet,Returned,App
1171,1517,2022-11-17,UPI,Delivered,App
1172,969,2022-09-01,COD,Delivered,Web
